OG_ID,analysis_absrel,analysis_relax_intens,analysis_PAML,analysis_cafe_expanded,analysis_relax_relaxed,analysis_cafe_contr,condition_pigmentation,condition_eyes,gene_symbol,qname,query,chr,seqStart,seqEnd
OG0030964,NA,NA,NA,NA,NA,NA,pigmentation,NA,PEPD,NA,NA,NA,NA,NA
OG0030970,NA,NA,NA,NA,NA,NA,pigmentation,NA,USF2,NA,NA,NA,NA,NA
OG0030983,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,KIF5A,NA,NA,NA,NA,NA
OG0031003,NA,NA,NA,NA,NA,NA,NA,eyeloss,PRC1,NA,NA,NA,NA,NA
OG0031004,NA,NA,NA,NA,NA,NA,pigmentation,NA,SOX9,NA,NA,NA,NA,NA
OG0031009,NA,NA,NA,NA,NA,NA,pigmentation,NA,DLAT,NA,NA,NA,NA,NA
OG0031023,NA,NA,NA,NA,NA,NA,pigmentation,NA,NCSTN,NA,NA,NA,NA,NA
OG0031027,NA,NA,NA,NA,NA,NA,pigmentation,NA,SMARCA4,NA,NA,NA,NA,NA
OG0031032,NA,NA,NA,NA,NA,NA,NA,eyeloss,LAMB1,NA,NA,NA,NA,NA
OG0031040,NA,NA,NA,NA,NA,NA,pigmentation,NA,MYO5A,NA,NA,NA,NA,NA
OG0031042,NA,NA,NA,NA,NA,NA,pigmentation,NA,USP9X,NA,NA,NA,NA,NA
OG0031047,NA,NA,NA,NA,NA,NA,pigmentation,NA,DYNC1H1,NA,NA,NA,NA,NA
OG0031058,NA,NA,NA,NA,NA,NA,pigmentation,NA,MEF2C,NA,NA,NA,NA,NA
OG0031065,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAB6A,NA,NA,NA,NA,NA
OG0031083,NA,NA,NA,NA,NA,NA,pigmentation,NA,PLXNB2,NA,NA,NA,NA,NA
OG0031092,NA,NA,NA,NA,NA,NA,pigmentation,NA,USP9X,NA,NA,NA,NA,NA
OG0031120,NA,NA,NA,NA,NA,NA,pigmentation,NA,DHRSX,NA,NA,NA,NA,NA
OG0031127,NA,NA,NA,NA,NA,NA,pigmentation,NA,CPLX4,NA,NA,NA,NA,NA
OG0031158,NA,NA,NA,NA,NA,NA,NA,eyeloss,PARP1,NA,NA,NA,NA,NA
OG0031159,NA,NA,NA,NA,NA,NA,NA,eyeloss,RPE65,NA,NA,NA,NA,NA
OG0031174,NA,NA,NA,NA,NA,NA,pigmentation,NA,POGLUT1,NA,NA,NA,NA,NA
OG0031207,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAB38,NA,NA,NA,NA,NA
OG0031209,NA,NA,NA,NA,NA,NA,NA,eyeloss,TNPO2,NA,NA,NA,NA,NA
OG0031233,NA,NA,NA,NA,NA,NA,pigmentation,NA,ADAMTS20,NA,NA,NA,NA,NA
OG0031239,NA,NA,NA,NA,NA,NA,pigmentation,NA,MCM2,NA,NA,NA,NA,NA
OG0031240,NA,NA,NA,NA,NA,NA,pigmentation,NA,EGFR,NA,NA,NA,NA,NA
OG0031254,NA,NA,NA,NA,NA,NA,pigmentation,NA,BBS4,NA,NA,NA,NA,NA
OG0031273,NA,NA,NA,NA,NA,NA,NA,eyeloss,RAB3GAP1,NA,NA,NA,NA,NA
OG0031285,NA,NA,NA,NA,NA,NA,pigmentation,NA,GBF1,NA,NA,NA,NA,NA
OG0031286,NA,NA,NA,NA,NA,NA,pigmentation,NA,NNT,NA,NA,NA,NA,NA
OG0031317,NA,NA,NA,NA,NA,NA,NA,eyeloss,PCDH15,NA,NA,NA,NA,NA
OG0031324,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,CEP290,NA,NA,NA,NA,NA
OG0031331,NA,NA,NA,NA,NA,NA,pigmentation,NA,OCRL,NA,NA,NA,NA,NA
OG0031340,NA,NA,NA,NA,NA,NA,NA,eyeloss,DNM1L,NA,NA,NA,NA,NA
OG0031341,NA,NA,NA,NA,NA,NA,pigmentation,NA,TLN1,NA,NA,NA,NA,NA
OG0031360,NA,NA,NA,NA,NA,NA,pigmentation,NA,EIF3H,NA,NA,NA,NA,NA
OG0031377,NA,NA,NA,NA,NA,NA,pigmentation,NA,CTBP2,NA,NA,NA,NA,NA
OG0031393,NA,NA,NA,NA,NA,NA,pigmentation,NA,PTPN21,NA,NA,NA,NA,NA
OG0031405,NA,NA,NA,NA,NA,NA,NA,eyeloss,ADAMTS18,NA,NA,NA,NA,NA
OG0031418,NA,NA,NA,NA,NA,NA,pigmentation,NA,HTT,NA,NA,NA,NA,NA
OG0031428,NA,NA,NA,NA,NA,NA,pigmentation,NA,NF1,NA,NA,NA,NA,NA
OG0031456,NA,NA,NA,NA,NA,NA,pigmentation,NA,PKN2,NA,NA,NA,NA,NA
OG0031461,NA,NA,NA,NA,NA,NA,pigmentation,NA,RNF41,NA,NA,NA,NA,NA
OG0031482,NA,NA,NA,NA,NA,NA,pigmentation,NA,GRM1,NA,NA,NA,NA,NA
OG0031496,NA,NA,NA,NA,NA,NA,pigmentation,NA,MYCBP2,NA,NA,NA,NA,NA
OG0031515,NA,NA,NA,NA,NA,NA,pigmentation,NA,MGRN1,NA,NA,NA,NA,NA
OG0031601,NA,NA,NA,NA,NA,NA,pigmentation,NA,GAS7,NA,NA,NA,NA,NA
OG0031704,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,PARD3,NA,NA,NA,NA,NA
OG0031706,NA,NA,NA,NA,NA,NA,pigmentation,NA,HES1,NA,NA,NA,NA,NA
OG0031708,NA,NA,NA,NA,NA,NA,pigmentation,NA,GGT1,NA,NA,NA,NA,NA
OG0031727,NA,NA,NA,NA,NA,NA,NA,eyeloss,VWA8,NA,NA,NA,NA,NA
OG0031757,NA,NA,NA,NA,NA,NA,pigmentation,NA,FGFR3,NA,NA,NA,NA,NA
OG0031759,NA,NA,NA,NA,NA,NA,NA,eyeloss,EFNA5,NA,NA,NA,NA,NA
OG0031791,NA,NA,NA,NA,NA,NA,pigmentation,NA,KRT75,NA,NA,NA,NA,NA
OG0031794,NA,NA,NA,NA,NA,NA,pigmentation,NA,KIF13A,NA,NA,NA,NA,NA
OG0031853,NA,NA,NA,NA,NA,NA,NA,eyeloss,NOS1AP,NA,NA,NA,NA,NA
OG0031872,NA,NA,NA,NA,NA,NA,NA,eyeloss,SLC2A5,NA,NA,NA,NA,NA
OG0031935,NA,NA,NA,NA,NA,NA,NA,eyeloss,MIB2,NA,NA,NA,NA,NA
OG0031941,NA,NA,NA,NA,NA,NA,pigmentation,NA,YY1,NA,NA,NA,NA,NA
OG0032015,NA,NA,NA,NA,NA,NA,pigmentation,NA,DMXL2,NA,NA,NA,NA,NA
OG0032019,NA,NA,NA,NA,NA,NA,pigmentation,NA,PEPD,NA,NA,NA,NA,NA
OG0032126,NA,NA,NA,NA,NA,NA,pigmentation,NA,OPHN1,NA,NA,NA,NA,NA
OG0032128,NA,NA,NA,NA,NA,NA,pigmentation,NA,OPHN1,NA,NA,NA,NA,NA
OG0032256,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATP1A1,NA,NA,NA,NA,NA
OG0032269,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,ZIC2,NA,NA,NA,NA,NA
OG0032327,NA,NA,NA,NA,NA,NA,pigmentation,NA,USF2,NA,NA,NA,NA,NA
OG0032330,NA,NA,NA,NA,NA,NA,pigmentation,NA,EIF3H,NA,NA,NA,NA,NA
OG0032331,NA,NA,NA,NA,NA,NA,pigmentation,NA,EIF3H,NA,NA,NA,NA,NA
OG0032344,NA,NA,NA,NA,NA,NA,NA,eyeloss,ITM2C,NA,NA,NA,NA,NA
OG0032509,NA,NA,NA,NA,NA,NA,NA,eyeloss,GPX7,NA,NA,NA,NA,NA
OG0032553,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,KIF5A,NA,NA,NA,NA,NA
OG0032577,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAB3IP,NA,NA,NA,NA,NA
OG0032637,NA,NA,NA,NA,NA,NA,NA,eyeloss,RAB11FIP4,NA,NA,NA,NA,NA
OG0032699,NA,NA,NA,NA,NA,NA,pigmentation,NA,KRAS,NA,NA,NA,NA,NA
OG0032767,NA,NA,NA,NA,NA,NA,pigmentation,NA,NF1,NA,NA,NA,NA,NA
OG0032768,NA,NA,NA,NA,NA,NA,pigmentation,NA,NF1,NA,NA,NA,NA,NA
OG0032838,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAB3A,NA,NA,NA,NA,NA
OG0032911,NA,NA,NA,NA,NA,NA,pigmentation,NA,PTEN,NA,NA,NA,NA,NA
OG0032972,NA,NA,NA,NA,NA,NA,pigmentation,NA,SOX9,NA,NA,NA,NA,NA
OG0033105,NA,NA,NA,NA,NA,NA,NA,eyeloss,GJA8,NA,NA,NA,NA,NA
OG0033293,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAPGEF2,NA,NA,NA,NA,NA
OG0033337,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,TENM3,NA,NA,NA,NA,NA
OG0033359,NA,NA,NA,NA,NA,NA,pigmentation,NA,TJP1,NA,NA,NA,NA,NA
OG0033525,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATP6AP2,NA,NA,NA,NA,NA
OG0033559,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,CDC42,NA,NA,NA,NA,NA
OG0033751,NA,NA,NA,NA,NA,NA,pigmentation,NA,PTPN11,NA,NA,NA,NA,NA
OG0033796,NA,NA,NA,NA,NA,NA,pigmentation,NA,PAK1,NA,NA,NA,NA,NA
OG0033829,NA,NA,NA,NA,NA,NA,NA,eyeloss,UHRF1,NA,NA,NA,NA,NA
OG0033870,NA,NA,NA,NA,NA,NA,pigmentation,NA,GJA4,NA,NA,NA,NA,NA
OG0033933,NA,NA,NA,NA,NA,NA,pigmentation,NA,AHCY,NA,NA,NA,NA,NA
OG0033934,NA,NA,NA,NA,NA,NA,NA,eyeloss,ADIPOR1,NA,NA,NA,NA,NA
OG0033938,NA,NA,NA,NA,NA,NA,pigmentation,NA,FANCE,NA,NA,NA,NA,NA
OG0033965,NA,NA,NA,NA,NA,NA,NA,eyeloss,TMEM98,NA,NA,NA,NA,NA
OG0033971,NA,NA,NA,NA,NA,NA,NA,eyeloss,ACTG1,NA,NA,NA,NA,NA
OG0034059,NA,NA,NA,NA,NA,NA,pigmentation,NA,RPL27A,NA,NA,NA,NA,NA
OG0034067,NA,NA,NA,NA,NA,NA,pigmentation,NA,AP3D1,NA,NA,NA,NA,NA
OG0034068,NA,NA,NA,NA,NA,NA,pigmentation,NA,AP3D1,NA,NA,NA,NA,NA
OG0034069,NA,NA,NA,NA,NA,NA,pigmentation,NA,AP3D1,NA,NA,NA,NA,NA
OG0034072,NA,NA,NA,NA,NA,NA,pigmentation,NA,SLC12A2,NA,NA,NA,NA,NA
OG0034149,NA,NA,NA,NA,NA,NA,NA,eyeloss,SLC44A3,NA,NA,NA,NA,NA
OG0034167,NA,NA,NA,NA,NA,NA,NA,eyeloss,SLC25A24,NA,NA,NA,NA,NA
OG0034201,NA,NA,NA,NA,NA,NA,pigmentation,NA,ERCC4,NA,NA,NA,NA,NA
OG0034272,NA,NA,NA,NA,NA,NA,pigmentation,NA,TRAPPC6A,NA,NA,NA,NA,NA
OG0034418,NA,NA,NA,NA,NA,NA,pigmentation,NA,PRKAR1A,NA,NA,NA,NA,NA
OG0034458,NA,NA,NA,NA,NA,NA,pigmentation,NA,KIF13A,NA,NA,NA,NA,NA
OG0034483,NA,NA,NA,NA,NA,NA,pigmentation,NA,USP45,NA,NA,NA,NA,NA
OG0034532,NA,NA,NA,NA,NA,NA,NA,eyeloss,RAB3GAP2,NA,NA,NA,NA,NA
OG0034585,NA,NA,NA,NA,NA,NA,pigmentation,NA,KIF13A,NA,NA,NA,NA,NA
OG0034590,NA,NA,NA,NA,NA,NA,pigmentation,NA,BCL2,NA,NA,NA,NA,NA
OG0034607,NA,NA,NA,NA,NA,NA,NA,eyeloss,ROCK1,NA,NA,NA,NA,NA
OG0034625,NA,NA,NA,NA,NA,NA,pigmentation,NA,EIF3E,NA,NA,NA,NA,NA
OG0034665,NA,NA,NA,NA,NA,NA,pigmentation,NA,NNT,NA,NA,NA,NA,NA
OG0034684,NA,NA,NA,NA,NA,NA,pigmentation,NA,IDH2,NA,NA,NA,NA,NA
OG0034689,NA,NA,NA,NA,NA,NA,pigmentation,NA,SMARCA4,NA,NA,NA,NA,NA
OG0034776,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATP1A1,NA,NA,NA,NA,NA
OG0034846,NA,NA,NA,NA,NA,NA,pigmentation,NA,EED,NA,NA,NA,NA,NA
OG0034927,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,ERCC6,NA,NA,NA,NA,NA
OG0034938,NA,NA,NA,NA,NA,NA,pigmentation,NA,RPS20,NA,NA,NA,NA,NA
OG0035088,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATR,NA,NA,NA,NA,NA
OG0035140,NA,NA,NA,NA,NA,NA,pigmentation,NA,TRPM7,NA,NA,NA,NA,NA
OG0035156,NA,NA,NA,NA,NA,NA,pigmentation,NA,POLG,NA,NA,NA,NA,NA
OG0035248,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,CEP290,NA,NA,NA,NA,NA
OG0035283,NA,NA,NA,NA,NA,NA,NA,eyeloss,MAPKAPK2,NA,NA,NA,NA,NA
OG0035294,NA,NA,NA,NA,NA,NA,NA,eyeloss,AHCYL1,NA,NA,NA,NA,NA
OG0035399,NA,NA,NA,NA,NA,NA,pigmentation,NA,AP3D1,NA,NA,NA,NA,NA
OG0035472,NA,NA,NA,NA,NA,NA,pigmentation,NA,BBS2,NA,NA,NA,NA,NA
OG0035489,NA,NA,NA,NA,NA,NA,NA,eyeloss,SLC25A24,NA,NA,NA,NA,NA
OG0035586,NA,NA,NA,NA,NA,NA,NA,eyeloss,CENPE,NA,NA,NA,NA,NA
OG0035850,NA,NA,NA,NA,NA,NA,pigmentation,NA,POLR2G,NA,NA,NA,NA,NA
OG0035917,NA,NA,NA,NA,NA,NA,NA,eyeloss,RWDD1,NA,NA,NA,NA,NA
OG0035958,NA,NA,NA,NA,NA,NA,NA,eyeloss,TUBB,NA,NA,NA,NA,NA
OG0036102,NA,NA,NA,NA,NA,NA,pigmentation,NA,CDK7,NA,NA,NA,NA,NA
OG0036111,NA,NA,NA,NA,NA,NA,pigmentation,NA,LVRN,NA,NA,NA,NA,NA
OG0036112,NA,NA,NA,NA,NA,NA,pigmentation,NA,LVRN,NA,NA,NA,NA,NA
OG0036184,NA,NA,NA,NA,NA,NA,pigmentation,NA,PI4K2B,NA,NA,NA,NA,NA
OG0036208,NA,NA,NA,NA,NA,NA,pigmentation,NA,VANGL1,NA,NA,NA,NA,NA
OG0036275,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATM,NA,NA,NA,NA,NA
OG0036343,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,ERCC6,NA,NA,NA,NA,NA
OG0036435,NA,NA,NA,NA,NA,NA,NA,eyeloss,EPC2,NA,NA,NA,NA,NA
OG0036461,NA,NA,NA,NA,NA,NA,pigmentation,NA,GNAS,NA,NA,NA,NA,NA
OG0036467,NA,NA,NA,NA,NA,NA,pigmentation,NA,AP3B1,NA,NA,NA,NA,NA
OG0036507,NA,NA,NA,NA,NA,NA,pigmentation,NA,CDK7,NA,NA,NA,NA,NA
OG0036534,NA,NA,NA,NA,NA,NA,pigmentation,NA,DRD2,NA,NA,NA,NA,NA
OG0036558,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,ERCC6,NA,NA,NA,NA,NA
OG0036579,NA,NA,NA,NA,NA,NA,pigmentation,NA,EED,NA,NA,NA,NA,NA
OG0036624,NA,NA,NA,NA,NA,NA,NA,eyeloss,ROCK1,NA,NA,NA,NA,NA
OG0036625,NA,NA,NA,NA,NA,NA,NA,eyeloss,ROCK1,NA,NA,NA,NA,NA
OG0036627,NA,NA,NA,NA,NA,NA,NA,eyeloss,ROCK1,NA,NA,NA,NA,NA
OG0036628,NA,NA,NA,NA,NA,NA,NA,eyeloss,ROCK1,NA,NA,NA,NA,NA
OG0036654,NA,NA,NA,NA,NA,NA,NA,eyeloss,ADIPOR1,NA,NA,NA,NA,NA
OG0036744,NA,NA,NA,NA,NA,NA,NA,eyeloss,ARVCF,NA,NA,NA,NA,NA
OG0036753,NA,NA,NA,NA,NA,NA,NA,eyeloss,CYP4B1,NA,NA,NA,NA,NA
OG0036778,NA,NA,NA,NA,NA,NA,pigmentation,NA,SRC,NA,NA,NA,NA,NA
OG0036819,NA,NA,NA,NA,NA,NA,NA,eyeloss,WDR37,NA,NA,NA,NA,NA
OG0036827,NA,NA,NA,NA,NA,NA,NA,eyeloss,ELMO3,NA,NA,NA,NA,NA
OG0036878,NA,NA,NA,NA,NA,NA,pigmentation,NA,AP1G1,NA,NA,NA,NA,NA
OG0037008,NA,NA,NA,NA,NA,NA,pigmentation,NA,WIPI1,NA,NA,NA,NA,NA
OG0037012,NA,NA,NA,NA,NA,NA,NA,eyeloss,TRRAP,NA,NA,NA,NA,NA
OG0037127,NA,NA,NA,NA,NA,NA,pigmentation,NA,FANCD2,NA,NA,NA,NA,NA
OG0037131,NA,NA,NA,NA,NA,NA,pigmentation,NA,GLI3,NA,NA,NA,NA,NA
OG0037145,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,KIF5A,NA,NA,NA,NA,NA
OG0037193,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,CDC42,NA,NA,NA,NA,NA
OG0037208,NA,NA,NA,NA,NA,NA,NA,eyeloss,INTS7,NA,NA,NA,NA,NA
OG0037274,NA,NA,NA,NA,NA,NA,pigmentation,NA,BECN1,NA,NA,NA,NA,NA
OG0037312,NA,NA,NA,NA,NA,NA,pigmentation,NA,HTT,NA,NA,NA,NA,NA
OG0037358,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATRN,NA,NA,NA,NA,NA
OG0037376,NA,NA,NA,NA,NA,NA,pigmentation,NA,POLR1A,NA,NA,NA,NA,NA
OG0037384,NA,NA,NA,NA,NA,NA,NA,eyeloss,AKTIP,NA,NA,NA,NA,NA
OG0037425,NA,NA,NA,NA,NA,NA,NA,eyeloss,POMGNT1,NA,NA,NA,NA,NA
OG0037434,NA,NA,NA,NA,NA,NA,pigmentation,NA,AHCY,NA,NA,NA,NA,NA
OG0037514,NA,NA,NA,NA,NA,NA,pigmentation,NA,KRAS,NA,NA,NA,NA,NA
OG0037515,NA,NA,NA,NA,NA,NA,pigmentation,NA,SLC17A5,NA,NA,NA,NA,NA
OG0037521,NA,NA,NA,NA,NA,NA,pigmentation,NA,SRC,NA,NA,NA,NA,NA
OG0037611,NA,NA,NA,NA,NA,NA,pigmentation,NA,PCBD1,NA,NA,NA,NA,NA
OG0037834,NA,NA,NA,NA,NA,NA,NA,eyeloss,GJA8,NA,NA,NA,NA,NA
OG0037845,NA,NA,NA,NA,NA,NA,NA,eyeloss,MAF,NA,NA,NA,NA,NA
OG0038032,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAC1,NA,NA,NA,NA,NA
OG0038033,NA,NA,NA,NA,NA,NA,pigmentation,NA,SOX9,NA,NA,NA,NA,NA
OG0038041,NA,NA,NA,NA,NA,NA,pigmentation,NA,EGFR,NA,NA,NA,NA,NA
OG0038042,NA,NA,NA,NA,NA,NA,NA,eyeloss,SLC20A2,NA,NA,NA,NA,NA
OG0038051,NA,NA,NA,NA,NA,NA,pigmentation,NA,GGT1,NA,NA,NA,NA,NA
OG0038053,NA,NA,NA,NA,NA,NA,pigmentation,NA,GGT1,NA,NA,NA,NA,NA
OG0038056,NA,NA,NA,NA,NA,NA,NA,eyeloss,TMX3,NA,NA,NA,NA,NA
OG0038093,NA,NA,NA,NA,NA,NA,NA,eyeloss,HCCS,NA,NA,NA,NA,NA
OG0038145,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAC1,NA,NA,NA,NA,NA
OG0038149,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAC1,NA,NA,NA,NA,NA
OG0038151,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAC1,NA,NA,NA,NA,NA
OG0038193,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,RAF1,NA,NA,NA,NA,NA
OG0038234,NA,NA,NA,NA,NA,NA,pigmentation,NA,FMN1,NA,NA,NA,NA,NA
OG0038269,NA,NA,NA,NA,NA,NA,pigmentation,NA,DNM2,NA,NA,NA,NA,NA
OG0038346,NA,NA,NA,NA,NA,NA,NA,eyeloss,AGL,NA,NA,NA,NA,NA
OG0038348,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATP6V0B,NA,NA,NA,NA,NA
OG0038387,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAPGEF2,NA,NA,NA,NA,NA
OG0038441,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAPGEF2,NA,NA,NA,NA,NA
OG0038497,NA,NA,NA,NA,NA,NA,pigmentation,NA,BBS4,NA,NA,NA,NA,NA
OG0038509,NA,NA,NA,NA,NA,NA,pigmentation,NA,PTPN11,NA,NA,NA,NA,NA
OG0038537,NA,NA,NA,NA,NA,NA,pigmentation,NA,EIF3H,NA,NA,NA,NA,NA
OG0038540,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAPGEF2,NA,NA,NA,NA,NA
OG0038698,NA,NA,NA,NA,NA,NA,NA,eyeloss,FZD5,NA,NA,NA,NA,NA
OG0038751,NA,NA,NA,NA,NA,NA,pigmentation,NA,USF2,NA,NA,NA,NA,NA
OG0038780,NA,NA,NA,NA,NA,NA,pigmentation,NA,PAX3,NA,NA,NA,NA,NA
OG0038822,NA,NA,NA,NA,NA,NA,NA,eyeloss,GPSM2,NA,NA,NA,NA,NA
OG0038843,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,ZIC2,NA,NA,NA,NA,NA
OG0038851,NA,NA,NA,NA,NA,NA,pigmentation,NA,KRT9,NA,NA,NA,NA,NA
OG0038853,NA,NA,NA,NA,NA,NA,pigmentation,NA,KRT2,NA,NA,NA,NA,NA
OG0038963,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAB44,NA,NA,NA,NA,NA
OG0038965,NA,NA,NA,NA,NA,NA,NA,eyeloss,CDSN,NA,NA,NA,NA,NA
OG0039077,NA,NA,NA,NA,NA,NA,NA,eyeloss,TYW1,NA,NA,NA,NA,NA
OG0039090,NA,NA,NA,NA,NA,NA,NA,eyeloss,APOC4,NA,NA,NA,NA,NA
OG0039091,NA,NA,NA,NA,NA,NA,NA,eyeloss,AQP6,NA,NA,NA,NA,NA
OG0039124,NA,NA,NA,NA,NA,NA,pigmentation,NA,KRT1,NA,NA,NA,NA,NA
OG0039128,NA,NA,NA,NA,NA,NA,NA,eyeloss,FOXE3,NA,NA,NA,NA,NA
OG0039141,NA,NA,NA,NA,NA,NA,pigmentation,NA,KRT76,NA,NA,NA,NA,NA
OG0039144,NA,NA,NA,NA,NA,NA,pigmentation,NA,GNAS,NA,NA,NA,NA,NA
OG0039165,NA,NA,NA,NA,NA,NA,pigmentation,NA,TRAPPC6A,NA,NA,NA,NA,NA
OG0039173,NA,NA,NA,NA,NA,NA,NA,eyeloss,RTBDN,NA,NA,NA,NA,NA
OG0039354,NA,NA,NA,NA,NA,NA,pigmentation,NA,PMS2,NA,NA,NA,NA,NA
OG0039494,NA,NA,NA,NA,NA,NA,NA,eyeloss,CAPN12,NA,NA,NA,NA,NA
OG0039569,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAB17,NA,NA,NA,NA,NA
OG0039690,NA,NA,NA,NA,NA,NA,NA,eyeloss,PITX3,NA,NA,NA,NA,NA
OG0039700,NA,NA,NA,NA,NA,NA,pigmentation,NA,SOX10,NA,NA,NA,NA,NA
OG0039703,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAB11B,NA,NA,NA,NA,NA
OG0039802,NA,NA,NA,NA,NA,NA,pigmentation,NA,NF1,NA,NA,NA,NA,NA
OG0039813,NA,NA,NA,NA,NA,NA,pigmentation,NA,HES1,NA,NA,NA,NA,NA
OG0039841,NA,NA,NA,NA,NA,NA,pigmentation,NA,SNRPC,NA,NA,NA,NA,NA
OG0039843,NA,NA,NA,NA,NA,NA,pigmentation,NA,GNAT2,NA,NA,NA,NA,NA
OG0039865,NA,NA,NA,NA,NA,NA,NA,eyeloss,RNF38,NA,NA,NA,NA,NA
OG0039987,NA,NA,NA,NA,NA,NA,pigmentation,NA,ERCC3,NA,NA,NA,NA,NA
OG0040167,NA,NA,NA,NA,NA,NA,NA,eyeloss,ELMOD1,NA,NA,NA,NA,NA
OG0040168,NA,NA,NA,NA,NA,NA,NA,eyeloss,JMJD1C,NA,NA,NA,NA,NA
OG0040174,NA,NA,NA,NA,NA,NA,pigmentation,NA,NSF,NA,NA,NA,NA,NA
OG0040221,NA,NA,NA,NA,NA,NA,NA,eyeloss,HSF1,NA,NA,NA,NA,NA
OG0040248,NA,NA,NA,NA,NA,NA,pigmentation,NA,PPP4C,NA,NA,NA,NA,NA
OG0040293,NA,NA,NA,NA,NA,NA,pigmentation,NA,RHBDF2,NA,NA,NA,NA,NA
OG0040323,NA,NA,NA,NA,NA,NA,pigmentation,NA,USP28,NA,NA,NA,NA,NA
OG0040337,NA,NA,NA,NA,NA,NA,pigmentation,NA,AHCY,NA,NA,NA,NA,NA
OG0040357,NA,NA,NA,NA,NA,NA,pigmentation,NA,CSNK1A1,NA,NA,NA,NA,NA
OG0040358,NA,NA,NA,NA,NA,NA,NA,eyeloss,NT5DC1,NA,NA,NA,NA,NA
OG0040359,NA,NA,NA,NA,NA,NA,pigmentation,NA,NSF,NA,NA,NA,NA,NA
OG0040362,NA,NA,NA,NA,NA,NA,pigmentation,NA,MYO6,NA,NA,NA,NA,NA
OG0040371,NA,NA,NA,NA,NA,NA,NA,eyeloss,CYP7A1,NA,NA,NA,NA,NA
OG0040372,NA,NA,NA,NA,NA,NA,NA,eyeloss,CSNK1G2,NA,NA,NA,NA,NA
OG0040373,NA,NA,NA,NA,NA,NA,pigmentation,NA,CBL,NA,NA,NA,NA,NA
OG0040385,NA,NA,NA,NA,NA,NA,pigmentation,NA,CSF1R,NA,NA,NA,NA,NA
OG0040415,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAPH1,NA,NA,NA,NA,NA
OG0040418,NA,NA,NA,NA,NA,NA,NA,eyeloss,GUCY2D,NA,NA,NA,NA,NA
OG0040430,NA,NA,NA,NA,NA,NA,pigmentation,NA,USP7,NA,NA,NA,NA,NA
OG0040447,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,SLC7A11,NA,NA,NA,NA,NA
OG0040463,NA,NA,NA,NA,NA,NA,pigmentation,NA,MYO6,NA,NA,NA,NA,NA
OG0040474,NA,NA,NA,NA,NA,NA,pigmentation,NA,SGSM2,NA,NA,NA,NA,NA
OG0040579,NA,NA,NA,NA,NA,NA,NA,eyeloss,CERKL,NA,NA,NA,NA,NA
OG0040637,NA,NA,NA,NA,NA,NA,pigmentation,NA,IPPK,NA,NA,NA,NA,NA
OG0040660,NA,NA,NA,NA,NA,NA,pigmentation,NA,SH3BP4,NA,NA,NA,NA,NA
OG0040678,NA,NA,NA,NA,NA,NA,NA,eyeloss,ARVCF,NA,NA,NA,NA,NA
OG0040710,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATRN,NA,NA,NA,NA,NA
OG0040733,NA,NA,NA,NA,NA,NA,NA,eyeloss,CSNK1G2,NA,NA,NA,NA,NA
OG0040737,NA,NA,NA,NA,NA,NA,NA,eyeloss,FOXO3,NA,NA,NA,NA,NA
