OG_ID	selection
OG0011089	none
OG0011096	relaxed
OG0011098	none
OG0011101	none
OG0011102	intensified
OG0011103	none
OG0011104	none
OG0011107	none
OG0011110	none
OG0011111	intensified
OG0011115	relaxed
OG0011117	none
OG0011119	intensified
OG0011125	relaxed
OG0011126	intensified
OG0011128	none
OG0011135	none
OG0011136	none
OG0011137	none
OG0011141	none
OG0011142	none
OG0011144	none
OG0011147	none
OG0011148	none
OG0011150	none
OG0011151	intensified
OG0011153	intensified
OG0011155	none
OG0011160	intensified
OG0011161	none
OG0011162	none
OG0011170	none
OG0011171	none
OG0011174	none
OG0011175	none
OG0011180	none
OG0011181	none
OG0011183	none
OG0011185	none
OG0011190	none
OG0011191	none
OG0011192	none
OG0011196	none
OG0011197	none
OG0011200	none
OG0011201	none
OG0011202	intensified
OG0011203	intensified
OG0011206	none
OG0011207	none
OG0011208	none
OG0011209	intensified
OG0011210	none
OG0011211	none
OG0011212	none
OG0011215	intensified
OG0011216	none
OG0011217	none
OG0011219	intensified
OG0011220	none
OG0011221	none
OG0011224	intensified
OG0011225	none
OG0011226	intensified
OG0011228	none
OG0011230	intensified
OG0011233	intensified
OG0011236	relaxed
OG0011237	intensified
OG0011240	none
OG0011242	intensified
OG0011246	none
OG0011248	none
OG0011250	relaxed
OG0011255	intensified
OG0011258	intensified
OG0011259	none
OG0011260	relaxed
OG0011261	intensified
OG0011268	none
OG0011270	none
OG0011272	none
OG0011273	intensified
OG0011275	none
OG0011278	none
OG0011279	none
OG0011280	none
OG0011281	intensified
OG0011290	relaxed
OG0011292	none
OG0011293	intensified
OG0011294	none
OG0011296	none
OG0011301	intensified
OG0011305	intensified
OG0011308	intensified
OG0011310	none
OG0011312	none
OG0011314	none
OG0011315	none
OG0011316	none
OG0011318	none
OG0011322	none
OG0011323	none
OG0011331	none
OG0011334	intensified
OG0011341	none
OG0011343	none
OG0011346	none
OG0011347	none
OG0011348	none
OG0011359	none
OG0011362	none
OG0011366	none
OG0011367	none
OG0011375	none
OG0011377	none
OG0011378	none
OG0011381	none
OG0011382	none
OG0011391	intensified
OG0011393	none
OG0011401	none
OG0011404	relaxed
OG0011411	none
OG0011415	relaxed
OG0011419	none
OG0011420	relaxed
OG0011421	none
OG0011428	intensified
OG0011432	none
OG0011441	none
OG0011443	none
OG0011445	relaxed
OG0011447	none
OG0011448	none
OG0011449	none
OG0011455	none
OG0011457	relaxed
OG0011458	intensified
OG0011461	none
OG0011462	relaxed
OG0011463	none
OG0011468	none
OG0011469	intensified
OG0011471	intensified
OG0011472	none
OG0011473	none
OG0011474	none
OG0011479	none
OG0011483	relaxed
OG0011489	intensified
OG0011492	none
OG0011493	none
OG0011494	none
OG0011495	none
OG0011496	none
OG0011500	intensified
OG0011502	none
OG0011504	none
OG0011507	none
OG0011509	none
OG0011510	relaxed
OG0011511	none
OG0011512	none
OG0011513	none
OG0011515	none
OG0011517	none
OG0011523	relaxed
OG0011524	none
OG0011525	none
OG0011527	relaxed
OG0011528	none
OG0011529	intensified
OG0011536	none
OG0011539	none
OG0011540	intensified
OG0011541	none
OG0011553	intensified
OG0011554	none
OG0011559	intensified
OG0011560	intensified
OG0011561	none
OG0011563	relaxed
OG0011564	intensified
OG0011565	none
OG0011568	none
OG0011571	none
OG0011572	none
OG0011573	none
OG0011576	intensified
OG0011579	none
OG0011583	intensified
OG0011584	none
OG0011589	relaxed
OG0011590	none
OG0011593	intensified
OG0011595	relaxed
OG0011596	none
OG0011597	none
OG0011601	none
OG0011602	relaxed
OG0011603	none
OG0011607	none
OG0011608	none
OG0011610	relaxed
OG0011611	intensified
OG0011612	relaxed
OG0011617	none
OG0011619	intensified
OG0011620	none
OG0011622	none
OG0011632	relaxed
OG0011635	relaxed
OG0011640	intensified
OG0011646	none
OG0011648	none
OG0011649	none
OG0011654	none
OG0011656	relaxed
OG0011667	none
OG0011673	intensified
OG0011676	relaxed
OG0011682	none
OG0011687	none
OG0011692	intensified
OG0011693	none
OG0011698	intensified
OG0011699	none
OG0011700	none
OG0011701	relaxed
OG0011703	none
OG0011704	none
OG0011707	none
OG0011711	none
OG0011712	none
OG0011720	none
OG0011722	relaxed
OG0011725	none
OG0011726	none
OG0011733	relaxed
OG0011735	intensified
OG0011737	none
OG0011738	none
OG0011748	none
OG0011749	none
OG0011754	none
OG0011758	none
OG0011759	relaxed
OG0011762	none
OG0011763	none
OG0011765	none
OG0011766	none
OG0011768	intensified
OG0011771	none
OG0011772	none
OG0011775	none
OG0011778	none
OG0011779	none
OG0011781	none
OG0011782	none
OG0011789	none
OG0011792	intensified
OG0011793	none
OG0011794	none
OG0011801	intensified
OG0011804	intensified
OG0011805	intensified
OG0011808	none
OG0011809	none
OG0011810	none
OG0011815	none
OG0011818	none
OG0011825	none
OG0011828	none
OG0011829	none
OG0011830	none
OG0011841	none
OG0011842	none
OG0011843	none
OG0011845	none
OG0011848	none
OG0011868	none
OG0011869	none
OG0011874	none
OG0011875	none
OG0011878	relaxed
OG0011879	intensified
OG0011883	none
OG0011885	intensified
OG0011886	none
OG0011888	none
OG0011890	none
OG0011894	none
OG0011897	none
OG0011898	relaxed
OG0011901	unknown
OG0011904	none
OG0011905	none
OG0011907	relaxed
OG0011908	none
OG0011910	none
OG0011911	none
OG0011912	intensified
OG0011913	none
OG0011914	none
OG0011916	none
OG0011922	none
OG0011925	relaxed
OG0011926	none
OG0011927	intensified
OG0011930	none
OG0011931	none
OG0011938	none
OG0011941	intensified
OG0011944	none
OG0011948	none
OG0011951	relaxed
OG0011954	none
OG0011957	none
OG0011962	none
OG0011963	none
OG0011972	none
OG0011984	none
OG0011989	relaxed
OG0011991	none
OG0012031	intensified
OG0012123	none
OG0012231	intensified
OG0012365	none
OG0012369	none
OG0012436	intensified
OG0012541	none
OG0012634	none
OG0012750	relaxed
OG0012785	none
OG0012853	relaxed
OG0012864	none
OG0012867	intensified
OG0012870	intensified
OG0012876	none
OG0012877	intensified
OG0012880	none
OG0012883	relaxed
OG0012884	none
OG0012888	none
OG0012889	none
OG0012894	intensified
OG0012895	intensified
OG0012899	none
OG0012900	none
OG0012902	intensified
OG0012903	none
OG0012904	intensified
OG0012907	relaxed
OG0012909	none
OG0012910	none
OG0012918	none
OG0012923	none
OG0012930	none
OG0012935	none
OG0012936	none
OG0012943	none
OG0012949	none
OG0012951	none
OG0012953	intensified
OG0012959	intensified
OG0012963	none
OG0012964	none
OG0012971	none
OG0012980	none
OG0012981	none
OG0012984	intensified
OG0012996	none
OG0012997	none
OG0012998	none
OG0013010	none
OG0013011	intensified
OG0013012	none
OG0013026	none
OG0013028	none
OG0013036	intensified
OG0013039	none
OG0013043	none
OG0013044	intensified
OG0013047	none
OG0013052	none
OG0013059	none
OG0013060	none
OG0013061	intensified
OG0013063	none
OG0013066	none
OG0013069	intensified
OG0013070	none
OG0013080	relaxed
OG0013089	none
OG0013090	none
OG0013095	none
OG0013103	none
OG0013121	none
OG0013124	none
OG0013132	none
OG0013133	none
OG0013136	none
OG0013137	intensified
OG0013140	relaxed
OG0013143	relaxed
OG0013151	relaxed
OG0013158	none
OG0013166	none
OG0013168	intensified
OG0013169	intensified
OG0013171	none
OG0013177	none
OG0013185	intensified
OG0013186	none
OG0013187	none
OG0013190	none
OG0013200	none
OG0013203	none
OG0013204	none
OG0013208	none
OG0013210	none
OG0013213	intensified
OG0013237	none
OG0013238	none
OG0013239	none
OG0013256	none
OG0013263	none
OG0013267	relaxed
OG0013278	relaxed
OG0013285	relaxed
OG0013288	intensified
OG0013290	none
OG0013679	relaxed
OG0013680	intensified
OG0013686	none
OG0013692	none
OG0013696	relaxed
OG0013713	none
OG0013715	relaxed
OG0013724	none
OG0013726	relaxed
OG0013737	none
OG0013739	none
OG0013743	relaxed
OG0013745	none
OG0013747	relaxed
OG0013749	none
OG0013760	intensified
OG0013768	none
OG0013770	relaxed
OG0013782	none
OG0013783	none
OG0013791	none
OG0013800	none
OG0013804	none
OG0013808	intensified
OG0013810	none
OG0013813	none
OG0013830	none
OG0013832	intensified
OG0013833	none
OG0013845	none
OG0013850	relaxed
OG0013890	intensified
OG0013909	none
OG0005677	none
OG0007172	intensified
OG0007432	intensified
OG0007933	none
OG0008000	none
OG0008409	none
OG0008468	none
OG0008536	none
OG0008636	intensified
OG0008652	none
OG0008691	none
OG0008697	none
OG0008784	intensified
OG0008792	none
OG0008817	none
OG0008850	none
OG0008882	none
OG0008908	none
OG0009036	relaxed
OG0009042	intensified
OG0009107	none
OG0009118	none
OG0009154	none
OG0009197	none
OG0009287	none
OG0009380	none
OG0009392	none
OG0009408	none
OG0009464	intensified
OG0009497	none
OG0009648	none
OG0009654	none
OG0009656	none
OG0009666	relaxed
OG0009684	none
OG0009691	none
OG0009700	none
OG0009703	none
OG0009718	intensified
OG0009719	none
OG0009726	none
OG0009740	none
OG0009745	none
OG0009786	none
OG0009792	relaxed
OG0009798	intensified
OG0009799	none
OG0009805	none
OG0009812	none
OG0009817	none
OG0009822	intensified
OG0009823	relaxed
OG0009827	none
OG0009843	intensified
OG0009844	none
OG0009853	none
OG0009858	none
OG0009891	intensified
OG0009904	intensified
OG0009906	none
OG0009910	none
OG0009920	none
OG0009936	none
OG0009937	intensified
OG0009951	none
OG0009973	none
OG0009986	none
OG0009990	relaxed
OG0009994	intensified
OG0009996	relaxed
OG0010000	none
OG0010005	none
OG0010020	none
OG0010021	intensified
OG0010023	intensified
OG0010030	intensified
OG0010031	intensified
OG0010048	intensified
OG0010055	none
OG0010056	intensified
OG0010079	none
OG0010080	intensified
OG0010092	none
OG0010096	intensified
OG0010106	none
OG0010109	none
OG0010112	relaxed
OG0010132	intensified
OG0010136	none
OG0010147	none
OG0010152	none
OG0010155	none
OG0010156	intensified
OG0010166	intensified
OG0010179	none
OG0010181	none
OG0010196	none
OG0010202	intensified
OG0010209	none
OG0010217	none
OG0010218	none
OG0010228	relaxed
OG0010232	relaxed
OG0010234	intensified
OG0010237	none
OG0010242	none
OG0010244	none
OG0010245	none
OG0010261	intensified
OG0010264	none
OG0010265	none
OG0010274	none
OG0010275	unknown
OG0010280	none
OG0010281	none
OG0010295	none
OG0010303	intensified
OG0010322	none
OG0010327	none
OG0010328	none
OG0010331	none
OG0010334	relaxed
OG0010339	intensified
OG0010342	none
OG0010353	none
OG0010363	intensified
OG0010368	intensified
OG0010369	intensified
OG0010371	none
OG0010382	none
OG0010384	none
OG0010388	relaxed
OG0010399	none
OG0010403	intensified
OG0010407	intensified
OG0010414	none
OG0010420	none
OG0010437	none
OG0010441	none
OG0010442	intensified
OG0010445	none
OG0010446	none
OG0010460	intensified
OG0010461	intensified
OG0010464	relaxed
OG0010485	none
OG0010503	none
OG0010504	none
OG0010515	none
OG0010521	intensified
OG0010524	none
OG0010530	intensified
OG0010533	intensified
OG0010543	intensified
OG0010549	none
OG0010555	intensified
OG0010561	none
OG0010564	none
OG0010566	none
OG0010569	none
OG0010584	none
OG0010586	none
OG0010588	none
OG0010592	relaxed
OG0010596	intensified
OG0010607	none
OG0010608	relaxed
OG0010617	none
OG0010621	none
OG0010623	none
OG0010641	none
OG0010648	none
OG0010650	intensified
OG0010663	relaxed
OG0010673	none
OG0010677	intensified
OG0010682	none
OG0010686	none
OG0010687	none
OG0010691	intensified
OG0010692	none
OG0010694	none
OG0010695	none
OG0010705	none
OG0010707	none
OG0010708	relaxed
OG0010722	none
OG0010723	none
OG0010730	none
OG0010732	none
OG0010743	none
OG0010760	relaxed
OG0010761	intensified
OG0010770	none
OG0010786	none
OG0010789	none
OG0010798	none
OG0010808	none
OG0010809	none
OG0010811	none
OG0010813	none
OG0010817	relaxed
OG0010819	intensified
OG0010842	relaxed
OG0010844	none
OG0010845	none
OG0010847	none
OG0010849	none
OG0010867	none
OG0010871	intensified
OG0010873	none
OG0010874	none
OG0010875	none
OG0010893	none
OG0010906	none
OG0010907	intensified
OG0010910	none
OG0010912	none
OG0011143	none
OG0011146	intensified
OG0011169	none
OG0011204	none
OG0011243	intensified
OG0011253	intensified
OG0011284	intensified
OG0011289	relaxed
OG0011321	none
OG0011379	none
OG0011426	relaxed
OG0011453	none
OG0011681	none
OG0011755	intensified
OG0011791	none
OG0011800	relaxed
OG0011870	intensified
OG0011918	none
OG0011928	none
OG0011960	none
OG0012090	none
OG0012094	none
OG0012106	none
OG0012111	none
OG0012112	intensified
OG0012118	intensified
OG0012119	none
OG0012120	none
OG0012125	intensified
OG0012127	relaxed
OG0012129	none
OG0012133	relaxed
OG0012134	none
OG0012137	none
OG0012144	none
OG0012153	none
OG0012157	none
OG0012158	none
OG0012161	none
OG0012174	intensified
OG0012177	intensified
OG0012180	none
OG0012185	relaxed
OG0012187	none
OG0012189	none
OG0012193	intensified
OG0012195	none
OG0012196	none
OG0012197	none
OG0012199	intensified
OG0012201	none
OG0012215	none
OG0012221	intensified
OG0012222	none
OG0012223	none
OG0012226	relaxed
OG0012234	intensified
OG0012235	relaxed
OG0012239	intensified
OG0012241	none
OG0012245	none
OG0012254	none
OG0012257	none
OG0012259	intensified
OG0012261	none
OG0012262	none
OG0012269	none
OG0012272	none
OG0012273	none
OG0012274	none
OG0012287	none
OG0012289	none
OG0012295	intensified
OG0012301	none
OG0012316	relaxed
OG0012318	intensified
OG0012320	none
OG0012321	intensified
OG0012324	none
OG0012329	none
OG0012332	relaxed
OG0012341	relaxed
OG0012350	none
OG0012367	relaxed
OG0012368	intensified
OG0012370	relaxed
OG0012371	intensified
OG0012383	none
OG0012384	none
OG0012386	none
OG0012387	none
OG0012388	none
OG0012392	relaxed
OG0012393	intensified
OG0012406	intensified
OG0012408	none
OG0012409	none
OG0012411	intensified
OG0012412	none
OG0012414	none
OG0012417	none
OG0012418	intensified
OG0012420	none
OG0012423	none
OG0012425	none
OG0012432	intensified
OG0012434	none
OG0012437	intensified
OG0012441	none
OG0012446	relaxed
OG0012457	none
OG0012459	intensified
OG0012463	relaxed
OG0012465	intensified
OG0012467	none
OG0012469	none
OG0012470	none
OG0012474	none
OG0012475	none
OG0012477	none
OG0012480	none
OG0012483	intensified
OG0012486	relaxed
OG0012488	none
OG0012489	none
OG0012495	intensified
OG0012501	none
OG0012510	relaxed
OG0012511	none
OG0012512	none
OG0012516	none
OG0012517	none
OG0012518	intensified
OG0012520	none
OG0012522	none
OG0012528	relaxed
OG0012531	intensified
OG0012534	none
OG0012542	none
OG0012543	none
OG0012544	none
OG0012548	relaxed
OG0012550	intensified
OG0012551	relaxed
OG0012554	none
OG0012556	none
OG0012564	intensified
OG0012574	none
OG0012577	none
OG0012578	none
OG0012585	intensified
OG0012588	intensified
OG0012592	intensified
OG0012593	none
OG0012594	intensified
OG0012595	intensified
OG0012599	none
OG0012601	none
OG0012606	none
OG0012609	none
OG0012613	intensified
OG0012616	none
OG0012618	none
OG0012622	relaxed
OG0012626	none
OG0012629	none
OG0012637	none
OG0012640	none
OG0012643	intensified
OG0012646	intensified
OG0012647	none
OG0012648	relaxed
OG0012652	intensified
OG0012653	none
OG0012657	none
OG0012659	none
OG0012662	none
OG0012663	none
OG0012664	none
OG0012666	none
OG0012667	none
OG0012676	none
OG0012680	unknown
OG0012682	unknown
OG0012683	none
OG0012684	none
OG0012686	none
OG0012688	intensified
OG0012690	none
OG0012691	none
OG0012692	relaxed
OG0012693	none
OG0012695	none
OG0012698	none
OG0012699	none
OG0012701	intensified
OG0012702	relaxed
OG0012703	none
OG0012709	none
OG0012712	none
OG0012713	none
OG0012731	intensified
OG0012734	none
OG0012736	none
OG0012737	none
OG0012740	none
OG0012753	none
OG0012760	none
OG0012761	none
OG0012763	intensified
OG0012792	none
OG0013328	none
OG0013335	intensified
OG0013344	intensified
OG0013346	none
OG0013348	none
OG0013356	none
OG0013361	none
OG0013362	intensified
OG0013365	none
OG0013379	relaxed
OG0013388	relaxed
OG0013389	none
OG0013390	none
OG0013393	intensified
OG0013406	none
OG0013410	relaxed
OG0013417	none
OG0013418	none
OG0013421	intensified
OG0013424	relaxed
OG0013428	none
OG0013429	none
OG0013432	intensified
OG0013438	none
OG0013441	relaxed
OG0013442	none
OG0013452	none
OG0013453	none
OG0013455	none
OG0013456	none
OG0013461	relaxed
OG0013462	none
OG0013463	none
OG0013464	relaxed
OG0013465	none
OG0013467	relaxed
OG0013469	none
OG0013470	relaxed
OG0013473	intensified
OG0013477	none
OG0013478	none
OG0013480	intensified
OG0013485	none
OG0013495	none
OG0013505	intensified
OG0013507	none
OG0013508	intensified
OG0013516	none
OG0013518	none
OG0013520	relaxed
OG0013522	none
OG0013523	relaxed
OG0013526	relaxed
OG0013527	none
OG0013538	none
OG0013544	none
OG0013546	none
OG0013550	intensified
OG0013560	none
OG0013569	relaxed
OG0013582	none
OG0013592	none
OG0013604	relaxed
OG0013608	none
OG0013609	none
OG0013627	none
OG0010178	intensified
OG0010219	none
OG0010662	none
OG0010894	none
OG0010929	none
OG0011052	none
OG0011056	none
OG0011062	relaxed
OG0011074	none
OG0011085	intensified
OG0011086	intensified
OG0011093	none
OG0011094	relaxed
OG0011097	relaxed
OG0011099	none
OG0011133	none
OG0011139	relaxed
OG0011158	intensified
OG0011165	intensified
OG0011179	none
OG0011187	intensified
OG0011205	none
OG0011213	none
OG0011223	intensified
OG0011235	none
OG0011238	none
OG0011244	relaxed
OG0011254	none
OG0011271	none
OG0011288	none
OG0011302	intensified
OG0011309	none
OG0011311	intensified
OG0011313	none
OG0011320	none
OG0011340	none
OG0011345	unknown
OG0011350	none
OG0011358	none
OG0011380	none
OG0011387	relaxed
OG0011395	intensified
OG0011397	none
OG0011399	none
OG0011407	none
OG0011413	intensified
OG0011414	none
OG0011416	none
OG0011418	intensified
OG0011422	none
OG0011423	none
OG0011436	none
OG0011454	none
OG0011467	relaxed
OG0011475	none
OG0011481	none
OG0011516	none
OG0011534	relaxed
OG0011555	none
OG0011556	unknown
OG0011569	intensified
OG0011570	intensified
OG0011574	none
OG0011580	none
OG0011591	none
OG0011605	none
OG0011614	none
OG0011618	intensified
OG0011631	none
OG0011633	none
OG0011642	none
OG0011650	none
OG0011668	none
OG0011680	relaxed
OG0011696	none
OG0011709	none
OG0011713	intensified
OG0011715	none
OG0011718	none
OG0011734	relaxed
OG0011736	intensified
OG0011741	none
OG0011764	relaxed
OG0011770	none
OG0011797	intensified
OG0011813	intensified
OG0011821	none
OG0011827	none
OG0011835	none
OG0011837	none
OG0011873	none
OG0011893	none
OG0011900	none
OG0011923	none
OG0011936	none
OG0011937	none
OG0011942	intensified
OG0011946	none
OG0011949	none
OG0011961	intensified
OG0011965	none
OG0012855	none
OG0012856	none
OG0012859	none
OG0012860	none
OG0012861	relaxed
OG0012862	intensified
OG0012865	none
OG0012868	none
OG0012878	intensified
OG0012879	none
OG0012886	relaxed
OG0012891	intensified
OG0012893	none
OG0012896	none
OG0012901	none
OG0012921	none
OG0012926	none
OG0012928	none
OG0012929	none
OG0012945	none
OG0012946	none
OG0012947	none
OG0012954	none
OG0012955	relaxed
OG0012956	none
OG0012958	none
OG0012960	relaxed
OG0012961	intensified
OG0012965	none
OG0012970	none
OG0012972	relaxed
OG0012974	intensified
OG0012979	none
OG0012983	none
OG0012985	intensified
OG0012986	intensified
OG0012991	none
OG0012992	none
OG0012994	none
OG0013007	intensified
OG0013008	none
OG0013014	none
OG0013015	none
OG0013018	none
OG0013019	none
OG0013020	none
OG0013021	intensified
OG0013023	none
OG0013024	none
OG0013032	none
OG0013035	none
OG0013037	none
OG0013038	none
OG0013048	intensified
OG0013049	relaxed
OG0013050	none
OG0013051	intensified
OG0013053	none
OG0013054	intensified
OG0013058	none
OG0013064	none
OG0013068	none
OG0013071	none
OG0013072	none
OG0013073	relaxed
OG0013078	none
OG0013081	intensified
OG0013082	none
OG0013087	none
OG0013091	intensified
OG0013096	none
OG0013098	relaxed
OG0013100	none
OG0013101	relaxed
OG0013106	relaxed
OG0013108	none
OG0013109	relaxed
OG0013110	none
OG0013126	none
OG0013135	intensified
OG0013139	intensified
OG0013141	none
OG0013142	none
OG0013147	relaxed
OG0013149	none
OG0013152	none
OG0013153	none
OG0013164	relaxed
OG0013170	none
OG0013174	none
OG0013176	none
OG0013178	none
OG0013180	relaxed
OG0013182	intensified
OG0013191	none
OG0013192	none
OG0013193	relaxed
OG0013194	none
OG0013198	none
OG0013232	none
OG0013250	none
OG0013266	none
OG0012092	none
OG0012093	none
OG0012095	none
OG0012096	none
OG0012097	none
OG0012098	relaxed
OG0012099	none
OG0012101	none
OG0012110	relaxed
OG0012121	none
OG0012122	none
OG0012135	none
OG0012138	none
OG0012146	intensified
OG0012149	intensified
OG0012156	none
OG0012181	none
OG0012192	none
OG0012203	none
OG0012219	none
OG0012220	none
OG0012227	intensified
OG0012228	none
OG0012233	none
OG0012243	relaxed
OG0012253	relaxed
OG0012255	none
OG0012260	none
OG0012270	relaxed
OG0012276	relaxed
OG0012292	none
OG0012302	relaxed
OG0012328	none
OG0012335	none
OG0012337	relaxed
OG0012345	none
OG0012352	none
OG0012372	none
OG0012376	none
OG0012379	intensified
OG0012380	intensified
OG0012385	none
OG0012389	none
OG0012403	none
OG0012416	none
OG0012442	none
OG0012445	intensified
OG0012449	none
OG0012451	intensified
OG0012458	none
OG0012464	intensified
OG0012466	none
OG0012468	none
OG0012473	relaxed
OG0012492	none
OG0012493	intensified
OG0012497	none
OG0012507	none
OG0012513	intensified
OG0012575	relaxed
OG0012576	none
OG0012587	none
OG0012590	relaxed
OG0012597	none
OG0012603	none
OG0012607	none
OG0012610	relaxed
OG0012611	none
OG0012621	none
OG0012644	none
OG0012645	relaxed
OG0012656	none
OG0012670	none
OG0012687	intensified
OG0012707	intensified
OG0012711	none
