Chrom,Start,End,Name
chr4,736885372,736887706,gene
chr18,298612796,298614887,gene
chr4,1045191299,1045193561,gene
chr6,2010814490,2010814859,gene
chr1,489605926,489608395,gene
chr7,221094390,221094870,gene
chr1,3813989439,3813991692,gene
chr5,140327773,140328988,gene
chr1,1353179996,1353183137,gene
chr15,356218801,356219911,gene
chr9,240272315,240273539,gene
chr1,988434146,988435145,gene
chr4,2926898544,2926900239,gene
chr4,2467483580,2467485653,gene
chr7,1129932882,1129933527,gene
chr8,1167494592,1167495567,gene
chr9,1404857422,1404858937,gene
chr7,440092857,440094696,gene
chr12,294400963,294402970,gene
chr7,317962343,317964758,gene
chr7,629892521,629894687,gene
chr4,890544047,890548757,gene
chr14,230806533,230813208,gene
chr2,805564391,805566356,gene
chr5,2326881888,2326882506,gene
chr4,498997348,498998908,gene
chr8,1227893842,1227895648,gene
chr4,710325946,710327803,gene
chr14,786334647,786337800,gene
chr19,284875301,284876891,gene
chr13,726167078,726167897,gene
chr6,1974008041,1974009391,gene
chr4,2950305823,2950306093,gene
chr12,215029634,215030639,gene
chr5,1653757300,1653758500,gene
chr4,3002718098,3002719985,gene
chr2,93188431,93190573,gene
chr1,3122402267,3122404466,gene
chr16,444431897,444433310,gene
chr6,350158014,350159142,gene
chr1,1474131985,1474132810,gene
chr14,627111508,627112444,gene
chr3,1326665769,1326667638,gene
chr6,1856565494,1856567855,gene
chr9,975705181,975709600,gene
chr3,3043639446,3043640163,gene
chr5,1340896845,1340900865,gene
chr5,2391656976,2391660648,gene
chr2,2846886628,2846887942,gene
chr13,378014115,378014577,gene
chr5,1300724411,1300724939,gene
chr5,1434501697,1434502297,gene
chr6,777896516,777898466,gene
chr1,1686398084,1686399884,gene
chr9,390745866,390749541,gene
chr15,643251588,643253121,gene
chr7,356312592,356314785,gene
chr12,799273317,799276410,gene
chr3,458398172,458401679,gene
chr5,845694277,845696116,gene
chr5,242666273,242670557,gene
chr3,1855214348,1855216034,gene
chr8,178205817,178209015,gene
chr2,683981639,683982593,gene
chr1,2479063950,2479066821,gene
chr16,534007302,534009120,gene
chr13,614970957,614972346,gene
chr18,668194589,668196065,gene
chr19,449968188,449970399,gene
chr6,1973130375,1973132232,gene
chr8,26107821,26109285,gene
chr1,1302820201,1302822439,gene
chr16,472597261,472599403,gene
chr18,179244515,179245361,gene
chr1,3839150610,3839151096,gene
chr10,230965022,230965475,gene
chr19,250165283,250167500,gene
chr10,729254879,729258557,gene
chr8,183983877,183984300,gene
chr13,738693334,738693946,gene
chr5,322408545,322410816,gene
chr14,538523536,538524268,gene
chr19,353396058,353397519,gene
chr10,10011044,10016324,gene
chr3,2340456574,2340458335,gene
chr3,2229179158,2229179749,gene
chr7,1931750062,1931751919,gene
chr4,2620906024,2620907746,gene
chr12,1113251918,1113253754,gene
chr8,476541892,476544736,gene
chr3,2173983965,2173985093,gene
chr19,707203853,707205680,gene
chr1,1981102186,1981102576,gene
chr4,2626335162,2626337046,gene
chr8,1368601393,1368602950,gene
chr6,179337533,179338871,gene
chr17,162700203,162704718,gene
chr10,559084616,559086710,gene
chr17,369562684,369564925,gene
chr6,454590306,454593525,gene
chr2,19075666,19078303,gene
chr7,1278081831,1278085365,gene
chr13,818895731,818898689,gene
chr2,367843329,367844079,gene
chr12,353170397,353172656,gene
chr5,832285900,832286404,gene
chr17,778373734,778375030,gene
chr9,1196445832,1196448136,gene
chr19,228677477,228678752,gene
chr5,1331896660,1331899582,gene
chr9,983412239,983416679,gene
chr8,442514870,442516094,gene
chr3,1264493346,1264496499,gene
chr14,68418938,68421752,gene
chr1,2514914231,2514914714,gene
chr3,1598774729,1598775704,gene
chr10,798439376,798440300,gene
chr15,66938899,66939262,gene
chr6,1018678029,1018679901,gene
chr3,2656506576,2656507167,gene
chr11,574816497,574819731,gene
chr2,998063042,998064029,gene
chr10,411233167,411235354,gene
chr19,434589677,434590982,gene
chr13,178725973,178728172,gene
chr3,350808886,350809777,gene
chr19,786838689,786841290,gene
chr11,53761784,53762060,gene
chr4,1330675925,1330679258,gene
chr7,1762706738,1762711289,gene
chr10,773158277,773159909,gene
chr17,102253642,102257056,gene
chr1,1020152255,1020155312,gene
chr9,500528583,500529213,gene
chr2,1928754558,1928755623,gene
chr17,627407221,627409828,gene
chr1,1039979420,1039980254,gene
chr5,2022563535,2022566052,gene
chr8,64676592,64677903,gene
chr5,232329321,232331904,gene
chr19,586724381,586726817,gene
chr4,222084519,222087516,gene
chr11,376199269,376201528,gene
chr5,2540819254,2540820655,gene
chr1,30637254,30638931,gene
chr1,770180861,770183108,gene
chr19,743445701,743447717,gene
chr6,637597277,637599041,gene
chr5,1445663750,1445666495,gene
chr4,1364291371,1364292010,gene
chr6,1957370737,1957372012,gene
chr3,720691712,720693494,gene
chr9,443243549,443247191,gene
chr4,1672001861,1672003682,gene
chr4,195032760,195035922,gene
chr19,709546498,709548046,gene
chr6,141165474,141169197,gene
chr16,485354338,485356756,gene
chr4,2109275977,2109278653,gene
chr4,531224276,531227570,gene
chr18,180723043,180724267,gene
chr9,1154584768,1154586811,gene
chr3,2582312297,2582314883,gene
chr14,828739490,828741962,gene
chr19,467700537,467701266,gene
chr12,63248485,63251218,gene
chr18,342388074,342390105,gene
chr5,2222484815,2222487185,gene
chr19,319790439,319792446,gene
chr3,1372005027,1372006026,gene
chr15,438573188,438574649,gene
chr4,764624636,764626790,gene
chr8,1180315812,1180317795,gene
chr4,2447176699,2447178898,gene
scaffold3458,162993,163320,gene
chr16,418565151,418572948,gene
chr4,2238537618,2238541110,gene
chr7,779299798,779301784,gene
chr5,418245270,418247220,gene
chr3,2952407350,2952411973,gene
chr5,75065209,75067198,gene
chr16,305987486,305990192,gene
chr3,1374253886,1374256727,gene
chr15,247263366,247267539,gene
chr9,965985072,965985459,gene
chr3,53204935,53206663,gene
chr12,936591002,936593414,gene
chr5,258781634,258782963,gene
chr15,47055037,47058481,gene
chr14,697663715,697665293,gene
chr2,202258329,202261392,gene
chr16,406107116,406108742,gene
chr19,357518427,357520842,gene
chr12,612724783,612726625,gene
chr15,266698782,266701698,gene
chr16,198708494,198709913,gene
chr6,824584776,824586441,gene
chr10,44816109,44817375,gene
chr6,1951802928,1951805007,gene
chr17,124268603,124270868,gene
chr3,1537141385,1537144607,gene
chr13,180142459,180142861,gene
chr1,49129248,49133835,gene
chr3,2536709350,2536713037,gene
chr5,2457002679,2457003699,gene
chr12,745689150,745690269,gene
chr14,393345269,393345896,gene
chr13,875229952,875231200,gene
chr9,251955672,251958321,gene
chr6,45954590,45956177,gene
chr19,371009568,371029074,gene
chr4,1101643567,1101646471,gene
chr2,459707632,459711334,gene
chr17,725394530,725397011,gene
chr5,1580374788,1580376090,gene
chr19,578771621,578774417,gene
chr1,1705892516,1705893350,gene
chr6,982805841,982812693,gene
chr7,1009833178,1009834690,gene
chr10,554937397,554942677,gene
chr17,37030105,37033411,gene
chr9,299502234,299504733,gene
chr12,862639913,862643516,gene
chr16,149618600,149620469,gene
chr19,507667377,507671004,gene
chr11,284565770,284567528,gene
chr18,2322569,2325113,gene
chr1,3955838258,3955841204,gene
chr6,1841736651,1841739489,gene
chr2,2218745813,2218751090,gene
chr5,2406427808,2406429380,gene
chr5,593411203,593416363,gene
chr6,633246653,633250175,gene
chr5,142461216,142464471,gene
chr9,1346708342,1346715176,gene
chr14,945663008,945664871,gene
chr12,1040583466,1040585230,gene
chr7,901062539,901065719,gene
chr2,1578671911,1578672718,gene
chr11,182052497,182054969,gene
chr4,826186103,826191662,gene
chr13,788608512,788612640,gene
chr7,1056499746,1056500133,gene
chr2,1023855772,1023860209,gene
chr2,2732944166,2732947478,gene
chr10,70974164,70976285,gene
chr12,368816008,368819164,gene
chr11,404522198,404524955,gene
chr10,45233834,45236186,gene
chr5,2151130326,2151131847,gene
chr2,2497283508,2497290264,gene
chr4,1599801477,1599806571,gene
chr14,232657576,232659043,gene
chr6,1734534135,1734537315,gene
chr1,3974879366,3974881847,gene
chr14,237205576,237207592,gene
chr6,1723637084,1723641704,gene
chr19,370491246,370491924,gene
chr6,1970307680,1970309120,gene
chr2,1151567827,1151570089,gene
chr3,1561233506,1561239155,gene
chr4,2874820729,2874821299,gene
scaffold81,130657,131080,gene
chr17,172946044,172948726,gene
chr3,2484360658,2484361252,gene
chr3,1567848561,1567849716,gene
chr3,3006091537,3006091927,gene
chr3,1737346900,1737348007,gene
chr2,354229291,354231037,gene
chr3,174704071,174704359,gene
chr6,588228533,588229178,gene
chr7,665679883,665680654,gene
chr1,2070788849,2070794858,gene
chr2,2365105721,2365106510,gene
chr6,1014727428,1014728046,gene
chr5,733372041,733373160,gene
chr12,489749240,489750461,gene
chr12,492418704,492420141,gene
chr17,806127599,806128382,gene
scaffold596,4237997,4239248,gene
chr5,255775679,255777356,gene
chr5,1511515823,1511516558,gene
chr4,102386782,102387148,gene
chr10,1006439653,1006440529,gene
chr5,155617529,155618261,gene
chr17,408038509,408038740,gene
chr17,797693352,797693829,gene
chr18,556145460,556150650,gene
chr4,949071580,949077355,gene
chr7,1773523373,1773527828,gene
chr1,3424108627,3424108813,gene
chr3,528774181,528777481,gene
chr1,3748379094,3748387818,gene
chr11,476408629,476415754,gene
chr15,88422661,88424458,gene
chr4,2399110974,2399112369,gene
chr14,362434005,362434419,gene
chr16,541412625,541416492,gene
chr16,82872918,82875384,gene
chr13,432585661,432588454,gene
chr11,28750517,28751075,gene
chr2,1358732062,1358735227,gene
chr12,804557912,804558392,gene
chr7,126154822,126155239,gene
chr6,616499786,616501400,gene
chr19,415233800,415236110,gene
chr16,500495261,500496578,gene
chr2,3334267275,3334269783,gene
chr9,405045183,405046764,gene
chr9,410175864,410176230,gene
chr19,240574145,240575486,gene
chr3,1110891755,1110893681,gene
chr8,67272643,67273360,gene
chr2,862520002,862520845,gene
chr13,94636463,94636952,gene
chr3,3195603028,3195604270,gene
chr2,2504906584,2504910721,gene
chr1,135818439,135819696,gene
chr4,2043473094,2043476739,gene
chr4,2692194906,2692195887,gene
chr4,1058759072,1058760236,gene
chr19,238868631,238871199,gene
chr8,670028570,670029260,gene
chr10,168329747,168332942,gene
chr4,760899120,760901499,gene
chr1,3611435267,3611436383,gene
chr8,1411769533,1411770865,gene
chr13,122915002,122916637,gene
chr2,2192395085,2192395475,gene
chr17,484030621,484030846,gene
chr1,2671796703,2671798635,gene
chr5,1093019168,1093020416,gene
chr15,774663686,774665471,gene
chr1,1318141202,1318143785,gene
chr5,1983144459,1983146649,gene
chr2,456088493,456089327,gene
chr1,520514417,520515116,gene
chr1,2352107545,2352109216,gene
chr19,411606396,411607485,gene
chr10,508644849,508646883,gene
chr15,174857441,174858713,gene
chr7,1406115360,1406115756,gene
chr7,1199288304,1199293092,gene
chr11,688220233,688221274,gene
chr1,743831492,743832683,gene
chr10,979922424,979924605,gene
chr2,329408616,329409363,gene
chr2,151633596,151634832,gene
chr1,3720801798,3720803616,gene
chr6,487554958,487556488,gene
chr16,716273453,716274341,gene
chr6,1836887212,1836890554,gene
chr7,362303941,362305849,gene
chr3,2726132671,2726133073,gene
chr9,912860931,912861660,gene
chr9,464704715,464705975,gene
chr10,1177493073,1177494204,gene
chr11,623050797,623052066,gene
chr7,1960562947,1960563697,gene
chr11,348552099,348553461,gene
chr12,286874437,286874920,gene
chr15,107470085,107471867,gene
chr14,240952025,240953078,gene
chr3,2026441901,2026442900,gene
chr2,2885427280,2885428477,gene
chr18,433248440,433250894,gene
chr11,872786914,872788330,gene
chr19,587468805,587470362,gene
chr2,3489243463,3489244099,gene
chr19,87292804,87294310,gene
chr4,1891197122,1891198076,gene
chr1,483205987,483207211,gene
chr19,251542062,251543091,gene
chr7,602427452,602428280,gene
chr12,873400180,873401386,gene
chr6,984614591,984615941,gene
chr9,188887815,188888127,gene
chr7,1349743677,1349744202,gene
chr5,2585895060,2585898501,gene
chr6,107812878,107814519,gene
chr14,70919349,70919709,gene
chr5,1956876212,1956877346,gene
chr14,670345313,670345694,gene
chr12,1138363067,1138363886,gene
chr17,600121881,600123915,gene
chr7,482477660,482478578,gene
chr18,36422277,36423453,gene
chr15,254348765,254352038,gene
chr7,459414393,459415827,gene
chr9,277402085,277402724,gene
chr14,926827193,926827655,gene
chr3,2743725042,2743726578,gene
chr9,751260090,751261020,gene
chr5,660547934,660548153,gene
chr19,492210131,492211805,gene
chr3,853974382,853975333,gene
chr2,1010398583,1010400449,gene
chr2,1177000495,1177001731,gene
chr8,87138182,87139784,gene
chr6,1417771680,1417772376,gene
chr15,388448230,388448671,gene
chr11,226966838,226967240,gene
chr6,1963109554,1963111402,gene
chr1,2829564368,2829566564,gene
chr6,35720459,35720945,gene
chr8,1118396217,1118397477,gene
chr8,240047927,240048350,gene
chr12,817568098,817568968,gene
chr6,640843090,640844878,gene
chr6,1726603955,1726604498,gene
chr6,985855489,985856812,gene
chr11,468318135,468319284,gene
chr3,2364895482,2364896331,gene
chr8,149025423,149025984,gene
chr2,1149975478,1149977545,gene
chr1,1397950710,1397951379,gene
chr4,961896190,961897069,gene
chr5,543988687,543991468,gene
chr2,912564681,912565482,gene
chr19,610340272,610342123,gene
chr4,2020279310,2020280204,gene
chr4,104269481,104271104,gene
chr4,1631810270,1631810831,gene
chr10,1032854504,1032855893,gene
chr2,166601744,166604345,gene
chr5,375439958,375441545,gene
chr15,91066749,91068075,gene
chr10,1214753458,1214755420,gene
chr10,561651067,561651928,gene
chr7,1144493831,1144494812,gene
chr15,907600625,907601459,gene
chr15,485905885,485907094,gene
chr4,2842664516,2842665668,gene
chr1,1046058874,1046060350,gene
chr11,104060448,104061495,gene
chr2,645597476,645598259,gene
chr9,1251485765,1251486662,gene
chr3,1591448105,1591449497,gene
chr1,1755169992,1755171330,gene
chr8,12695029,12702760,gene
chr12,857913312,857914071,gene
chr5,426690522,426691767,gene
chr11,305725793,305727557,gene
chr12,296001249,296001693,gene
chr4,622023438,622029210,gene
chr1,923193880,923194723,gene
chr5,771374546,771375092,gene
chr19,467531691,467532645,gene
chr1,423649885,423651529,gene
chr5,776591955,776592501,gene
chr18,444311302,444312040,gene
chr6,665326132,665327638,gene
chr15,892537169,892537937,gene
chr4,3028990950,3028991835,gene
chr2,646140891,646141914,gene
chr9,1346293366,1346294851,gene
chr12,133334566,133336015,gene
chr11,750328280,750329108,gene
chr3,982833047,982834436,gene
chr1,3041989777,3041991409,gene
chr17,683830734,683832354,gene
chr10,936755317,936757867,gene
chr16,290461029,290461809,gene
chr15,92239804,92240878,gene
chr16,472830507,472830729,gene
chr15,863686202,863687396,gene
chr1,3276772023,3276772878,gene
chr18,255487393,255490216,gene
chr4,1901225869,1901226727,gene
chr14,65243696,65245712,gene
chr3,3141189991,3141196018,gene
chr2,883465738,883466587,gene
chr4,612816981,612819060,gene
chr6,28900779,28901352,gene
chr2,2266821173,2266822244,gene
chr1,3311167737,3311168589,gene
chr5,249524842,249525424,gene
chr1,3047241929,3047243480,gene
chr16,772405697,772406195,gene
chr3,1161218631,1161224091,gene
chr1,346166983,346168414,gene
chr7,1170056537,1170057185,gene
chr3,911731322,911732888,gene
chr6,171943195,171944374,gene
chr9,126046672,126047344,gene
chr9,1059605137,1059606430,gene
chr6,124461272,124464776,gene
chr4,933702970,933704581,gene
chr4,886800494,886802030,gene
chr12,437169287,437170310,gene
chr4,1676259506,1676261120,gene
chr16,651387929,651388925,gene
chr2,470329929,470331408,gene
chr13,92259934,92261944,gene
chr11,367868414,367869407,gene
chr1,1489532169,1489532907,gene
chr12,150590650,150591886,gene
chr8,1244421014,1244424902,gene
chr8,282607654,282608893,gene
chr5,1792759290,1792760967,gene
chr5,2493690193,2493690997,gene
chr3,973821869,973823780,gene
chr4,842899522,842901415,gene
chr1,1072594025,1072595096,gene
chr4,2950081124,2950082720,gene
chr6,136592588,136594751,gene
chr13,847075145,847076723,gene
chr5,775255101,775257330,gene
chr5,507431017,507433270,gene
chr2,345039566,345041573,gene
chr10,522774291,522774843,gene
chr5,1356790990,1356791767,gene
chr5,1714883091,1714884594,gene
chr1,1692789486,1692790260,gene
chr2,3026188840,3026191354,gene
chr5,2517768660,2517769587,gene
chr2,819914159,819915188,gene
chr14,9165114,9165819,gene
chr14,917846478,917847522,gene
chr8,1305814698,1305816189,gene
chr4,561900533,561904097,gene
chr6,125858229,125860380,gene
chr1,3460358327,3460360634,gene
chr11,400098574,400101013,gene
chr12,981364574,981365627,gene
chr4,761581833,761582202,gene
scaffold3764,54856,55150,gene
chr5,646162277,646163132,gene
chr10,475650592,475651855,gene
chr4,2280145231,2280146542,gene
chr16,534062263,534063256,gene
chr1,458114000,458115608,gene
chr2,1571127394,1571128600,gene
chr7,77233525,77234968,gene
chr1,3490182513,3490184994,gene
chr12,1073691595,1073692432,gene
chr3,1920989181,1920989895,gene
chr1,3410067009,3410068155,gene
chr17,76596746,76597355,gene
chr13,964676084,964678142,gene
chr2,811018483,811019797,gene
chr6,1866012896,1866013871,gene
chr3,1122948886,1122950968,gene
chr14,905264111,905266361,gene
chr7,586098552,586099407,gene
chr4,2166867242,2166868295,gene
chr3,2761152026,2761154090,gene
chr8,349256512,349257307,gene
chr14,515859284,515860490,gene
chr3,2849160457,2849161474,gene
chr1,2224400519,2224401392,gene
chr1,3282407798,3282410471,gene
chr17,532186771,532188829,gene
chr4,1595524028,1595525057,gene
chr5,1788762018,1788764052,gene
chr7,238272071,238273265,gene
chr12,1148532440,1148533346,gene
chr13,619046953,619048387,gene
chr1,439821927,439822938,gene
chr4,1546272990,1546273380,gene
chr17,468394590,468395790,gene
chr9,1407459560,1407460313,gene
chr6,625080615,625081854,gene
chr6,826459470,826460379,gene
chr16,695446213,695448385,gene
chr13,949482749,949484318,gene
chr5,1123703104,1123704478,gene
chr5,2483761405,2483763160,gene
chr4,1559376110,1559376773,gene
chr9,1153200583,1153201882,gene
chr9,513743820,513744216,gene
chr10,1007305157,1007306252,gene
chr7,1933688127,1933688724,gene
chr2,580521279,580521873,gene
chr9,1200588960,1200590286,gene
chr3,970012530,970013082,gene
chr1,3485472649,3485474155,gene
chr13,763077429,763078200,gene
chr11,83207120,83209130,gene
chr5,1333320234,1333320849,gene
chr15,584595235,584596528,gene
chr12,1039869465,1039871916,gene
chr13,866067059,866068430,gene
chr1,3876960309,3876962118,gene
chr9,1285864718,1285865792,gene
chr6,1139936292,1139937222,gene
chr15,468669213,468670767,gene
chr5,1718296621,1718297116,gene
chr2,1717538740,1717539862,gene
chr17,149289661,149290330,gene
chr13,315935763,315941349,gene
chr2,1608400230,1608402048,gene
chr14,60482015,60482627,gene
chr17,42237908,42239144,gene
chr5,1878183413,1878187115,gene
chr1,2087172893,2087175959,gene
chr7,1530388482,1530389361,gene
chr1,3427133441,3427134464,gene
chr1,1097132112,1097132757,gene
chr4,1365114420,1365115059,gene
chr9,1290027251,1290028424,gene
chr3,1006273242,1006273857,gene
chr2,3416830825,3416842060,gene
chr6,116045741,116048186,gene
chr11,359176986,359178738,gene
chr9,1284742774,1284744901,gene
chr1,2476263691,2476264561,gene
chr10,40776141,40777446,gene
chr9,39345052,39346129,gene
chr2,2040489108,2040489309,gene
chr15,155952797,155953973,gene
chr3,97920862,97921678,gene
chr3,1271043194,1271044214,gene
chr4,801358310,801360491,gene
chr5,75967605,75970467,gene
chr6,719416244,719417657,gene
chr1,272861460,272863857,gene
chr13,83220089,83221208,gene
chr18,598878094,598879864,gene
chr10,1012382723,1012385840,gene
chr12,304622338,304623301,gene
chr13,1011535100,1011535544,gene
chr6,1144547158,1144548262,gene
chr13,638635138,638638738,gene
chr9,786640376,786642647,gene
chr5,1612503565,1612506154,gene
chr16,419572047,419573340,gene
chr9,504421242,504423003,gene
chr18,651770692,651771685,gene
chr12,1097252983,1097254456,gene
chr2,2056687435,2056689103,gene
chr4,1346098171,1346099050,gene
chr5,2501630406,2501632728,gene
chr3,608295382,608296534,gene
chr18,593067325,593068510,gene
chr13,1049340380,1049342648,gene
chr12,150797891,150798749,gene
chr9,1148239477,1148241568,gene
chr4,1509534288,1509535293,gene
chr16,299662197,299663205,gene
chr6,1098044366,1098046703,gene
chr13,943714735,943714954,gene
chr6,1465913846,1465916933,gene
chr5,1233377138,1233378821,gene
chr14,17813394,17814987,gene
chr13,199925715,199926993,gene
chr5,1449853205,1449855125,gene
chr16,495403395,495404844,gene
chr9,1119129224,1119129749,gene
chr13,313186342,313188070,gene
chr3,175152848,175153532,gene
chr5,2643208352,2643209306,gene
chr9,392044161,392045145,gene
chr14,916961463,916965453,gene
chr6,1735228907,1735230752,gene
chr12,284321142,284322771,gene
chr12,1003755888,1003756572,gene
chr17,553172730,553174437,gene
chr1,737629886,737630654,gene
chr10,98240701,98241451,gene
chr13,736419339,736420233,gene
chr1,3964558591,3964559815,gene
chr3,3098784491,3098785814,gene
chr1,1547916245,1547917184,gene
chr7,1943681137,1943684218,gene
chr13,1031646663,1031647401,gene
chr2,3209157525,3209158752,gene
chr4,1046533156,1046533651,gene
chr17,159391713,159393078,gene
chr14,99975623,99978215,gene
chr10,923696372,923697650,gene
chr6,1712961146,1712961923,gene
chr17,121573761,121575273,gene
chr1,338400507,338403738,gene
chr5,1339121595,1339122915,gene
chr5,2214644015,2214646094,gene
chr17,212657078,212657387,gene
chr2,92232505,92232973,gene
chr1,3135090224,3135098858,gene
chr9,825985293,825987078,gene
chr15,466534801,466537432,gene
chr5,2366677777,2366680876,gene
chr1,2464399114,2464401481,gene
chr5,879089449,879091459,gene
chr6,987612167,987613739,gene
chr3,56770527,56771430,gene
chr14,659245212,659246574,gene
chr15,860931361,860932546,gene
chr6,994343165,994346063,gene
chr9,80806729,80807905,gene
chr12,1193459550,1193462442,gene
chr3,977108434,977110015,gene
scaffold9315,30636,32847,gene
chr5,14686960,14687890,gene
chr1,4005026822,4005027515,gene
chr10,1192188107,1192189511,gene
chr2,2418343463,2418344081,gene
chr5,2586091294,2586091864,gene
chr12,1133542300,1133543299,gene
scaffold9126,62002,62347,gene
chr15,613814285,613815032,gene
chr4,1999927667,1999929758,gene
chr10,1073288681,1073289350,gene
chr1,249584291,249586124,gene
chr1,17536931,17538281,gene
chr10,1172464728,1172465541,gene
chr14,798447568,798450490,gene
chr8,288097471,288098242,gene
chr5,415197852,415200294,gene
chr13,805897451,805898285,gene
chr19,511089711,511092399,gene
chr2,1429366978,1429368367,gene
chr11,675866985,675868344,gene
chr3,2272975942,2272976968,gene
chr4,2102555049,2102556438,gene
chr5,500164745,500168978,gene
chr9,486628098,486629460,gene
chr4,855657964,855660235,gene
chr17,170204499,170204877,gene
chr4,2293761373,2293762486,gene
chr2,1916080293,1916083065,gene
chr6,937541914,937543258,gene
chr9,491623067,491623973,gene
chr2,1585873362,1585875867,gene
chr5,1122498660,1122501615,gene
chr8,473885011,473890675,gene
chr1,2273257738,2273259766,gene
chr4,2614690686,2614692654,gene
chr9,1237379395,1237380736,gene
chr3,3129503741,3129504671,gene
chr11,286303032,286304175,gene
chr5,1905494948,1905496919,gene
chr10,33340575,33342276,gene
chr5,2494941652,2494942900,gene
chr7,1816032388,1816034524,gene
chr7,1457123011,1457124163,gene
chr5,2017238312,2017240079,gene
chr10,1094926770,1094927817,gene
chr2,159073945,159076408,gene
chr6,1606029882,1606032249,gene
chr8,260516779,260517211,gene
chr1,2964502452,2964505221,gene
chr18,320780266,320782273,gene
chr9,136956093,136957821,gene
chr7,1233537156,1233539922,gene
chr3,3004317131,3004319579,gene
chr19,679265665,679270267,gene
chr19,500053917,500058141,gene
chr1,3870535378,3870537394,gene
chr12,655525473,655526748,gene
chr5,2325367897,2325369193,gene
chr6,700482339,700484136,gene
chr4,1171103267,1171104944,gene
chr2,3410539942,3410540758,gene
chr4,612637763,612639878,gene
chr1,2926401582,2926402173,gene
chr10,136476285,136477278,gene
chr6,1614600373,1614601915,gene
chr13,324620248,324621571,gene
chr11,214049697,214054725,gene
chr6,1708170300,1708173246,gene
chr5,548770305,548773164,gene
chr4,2543227611,2543229990,gene
chr9,1362092502,1362094248,gene
chr16,472372925,472374662,gene
chr6,1063510006,1063511497,gene
chr18,64100404,64101124,gene
chr5,654513376,654516571,gene
chr8,1362756279,1362757380,gene
chr6,325017625,325018258,gene
chr13,977092564,977093269,gene
chr1,75048945,75049758,gene
chr11,286951075,286952599,gene
chr14,882510838,882513037,gene
chr5,2599790469,2599792056,gene
chr9,1294918251,1294918920,gene
chr1,409318057,409318909,gene
chr3,2333225369,2333227970,gene
chr4,1463158376,1463158781,gene
chr4,1971836113,1971836653,gene
chr5,2562604506,2562606351,gene
chr4,2914398251,2914399679,gene
chr16,734365589,734366885,gene
chr3,2664989621,2664990635,gene
chr10,759181932,759182844,gene
chr3,1284626210,1284627797,gene
chr9,509767723,509769529,gene
chr12,295725129,295726440,gene
chr3,2476197087,2476197636,gene
chr6,1134744315,1134746586,gene
chr15,749101991,749104163,gene
chr6,1357364982,1357366671,gene
chr3,124413687,124415154,gene
chr5,909193915,909195031,gene
chr14,509233199,509234174,gene
chr18,491424923,491427671,gene
chr5,1230848638,1230850012,gene
chr3,2802555635,2802557624,gene
chr16,654976058,654978410,gene
chr5,1511792742,1511794275,gene
chr3,3149557314,3149557749,gene
chr7,388965534,388966842,gene
chr19,286120587,286121313,gene
chr1,1265744138,1265744705,gene
chr6,1243515357,1243519914,gene
chr11,321149326,321150103,gene
chr1,3679108519,3679111072,gene
chr5,447839629,447841243,gene
chr14,63055478,63059909,gene
chr3,69040277,69040988,gene
chr5,2503092800,2503093841,gene
chr2,200878312,200880304,gene
chr5,413387358,413388756,gene
chr12,519602350,519604174,gene
chr6,1464881701,1464882955,gene
chr10,257697951,257700711,gene
chr5,1610475697,1610476891,gene
chr2,1967459438,1967460647,gene
chr4,293238788,293239796,gene
chr12,924778974,924780570,gene
chr2,2935743826,2935744915,gene
chr16,196684074,196685979,gene
chr5,1521594440,1521597389,gene
chr4,477002088,477002952,gene
chr9,1068478094,1068479105,gene
chr19,409586844,409589760,gene
chr5,1216657524,1216658076,gene
chr5,920134438,920134999,gene
chr17,181429284,181430328,gene
chr9,32287122,32288886,gene
chr3,174554164,174555919,gene
chr2,2614003472,2614004156,gene
chr6,1979244156,1979244804,gene
chr13,18506918,18510365,gene
chr6,1247634087,1247636274,gene
chr14,500119208,500122031,gene
chr3,695797123,695799190,gene
chr15,493395441,493396971,gene
chr15,38110209,38110803,gene
chr18,420023200,420025432,gene
chr10,987408073,987408790,gene
chr2,2399573049,2399574633,gene
chr7,452582946,452584281,gene
chr2,1157743822,1157744347,gene
chr6,1409064755,1409068271,gene
chr1,3566772538,3566774128,gene
chr2,3031074239,3031076225,gene
chr2,1239679385,1239682952,gene
chr2,1908511765,1908512683,gene
chr8,654414147,654416640,gene
chr1,3950137535,3950139350,gene
scaffold601,234345,236937,gene
chr3,1237145423,1237147205,gene
chr3,1463216926,1463219437,gene
chr6,959593570,959594083,gene
chr14,502261735,502263097,gene
chr18,123544706,123546854,gene
chr6,1215284081,1215285047,gene
chr6,1716904916,1716906155,gene
chr4,2472120363,2472121536,gene
chr6,824224088,824225282,gene
chr10,787673263,787674655,gene
chr1,3701060291,3701062238,gene
chr7,189784715,189785618,gene
chr12,665612190,665612535,gene
chr8,773509834,773512963,gene
chr2,456451986,456452514,gene
chr8,1246054086,1246056186,gene
chr13,681026923,681032218,gene
chr2,1348612950,1348614219,gene
chr7,1564837475,1564839377,gene
chr19,461752544,461754173,gene
chr2,1148953466,1148954357,gene
chr10,220021533,220023657,gene
chr4,2086653514,2086655635,gene
chr12,1198205745,1198207389,gene
chr10,271095814,271097641,gene
chr3,3085330211,3085330892,gene
chr4,1857381441,1857382575,gene
chr7,1546333850,1546335005,gene
chr17,580136640,580142382,gene
chr16,348284619,348286995,gene
chr13,718210788,718213350,gene
