"OG_ID","analysis_absrel","analysis_paml","analysis_relax_intens","analysis_cafe_expanded","analysis_relax_relaxed","analysis_cafe_contr","condition_pigmentation","condition_eyes","gene_symbol","count_NA","count_sel","qname","query","chr","seqStart","seqEnd"
"OG0014428",NA,NA,NA,NA,NA,NA,NA,"eyeloss","FAM216A",NA,NA,NA,NA,NA,NA,NA
"OG0014646",NA,NA,NA,NA,"relaxed",NA,NA,NA,NA,NA,NA,"evm.model.ptg001196l.2_Prang-OG0014646.fa","evm.model.ptg001196l.2_Prang","chr13",493883394,493883790
"OG0014649",NA,NA,NA,NA,"relaxed",NA,NA,NA,"PTH2",NA,NA,"evm.model.ptg000990l.5_Prang-OG0014649.fa","evm.model.ptg000990l.5_Prang","chr8",1178925926,1178926610
"OG0014727",NA,NA,NA,NA,"relaxed",NA,NA,NA,NA,NA,NA,"evm.model.ptg009173l.2_Prang-OG0014727.fa","evm.model.ptg009173l.2_Prang","chr11",183168852,183169107
"OG0014740",NA,NA,NA,NA,NA,"contracted",NA,NA,"C7orf31",NA,NA,NA,NA,NA,NA,NA
"OG0014745",NA,NA,NA,NA,"relaxed",NA,NA,NA,"DUSP18",NA,NA,"evm.model.ptg002173l.5_Prang-OG0014745.fa","evm.model.ptg002173l.5_Prang","chr4",2827668620,2827669229
"OG0014989",NA,NA,NA,NA,NA,"contracted",NA,NA,"UGT1A3",NA,NA,NA,NA,NA,NA,NA
"OG0015101",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"INPP5E",NA,NA,NA,NA,NA,NA,NA
"OG0015119",NA,NA,NA,"expanded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OG0015176",NA,NA,NA,NA,NA,NA,NA,"eyeloss","AGAP1",NA,NA,NA,NA,NA,NA,NA
"OG0015347",NA,NA,NA,NA,NA,"contracted",NA,NA,"PPFIA4",NA,NA,NA,NA,NA,NA,NA
"OG0015464",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"BBIP1",NA,NA,NA,NA,NA,NA,NA
"OG0015491",NA,NA,NA,NA,NA,NA,NA,"eyeloss","IL18RAP",NA,NA,NA,NA,NA,NA,NA
"OG0015610",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"CYP11A1",NA,NA,NA,NA,NA,NA,NA
"OG0015717",NA,NA,NA,NA,NA,"contracted",NA,"eyeloss","PCDH15",NA,NA,NA,NA,NA,NA,NA
"OG0015728",NA,NA,NA,NA,NA,NA,NA,"eyeloss","ASH1L",NA,NA,NA,NA,NA,NA,NA
"OG0015781",NA,NA,NA,NA,NA,NA,NA,"eyeloss","USP50",NA,NA,NA,NA,NA,NA,NA
"OG0016006",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"SYTL2",NA,NA,NA,NA,NA,NA,NA
"OG0016097",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"MRAP",NA,NA,NA,NA,NA,NA,NA
"OG0016100",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"SH3PXD2A",NA,NA,NA,NA,NA,NA,NA
"OG0016341",NA,NA,NA,NA,NA,"contracted",NA,NA,"ONECUT3",NA,NA,NA,NA,NA,NA,NA
"OG0016362",NA,NA,NA,NA,NA,NA,NA,"eyeloss","TCF7L1",NA,NA,NA,NA,NA,NA,NA
"OG0016465",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"RAB32",NA,NA,NA,NA,NA,NA,NA
"OG0016500",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"MAFB",NA,NA,NA,NA,NA,NA,NA
"OG0016743",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"FMN1",NA,NA,NA,NA,NA,NA,NA
"OG0016777",NA,NA,NA,NA,NA,NA,NA,"eyeloss","PROM2",NA,NA,NA,NA,NA,NA,NA
"OG0016864",NA,NA,NA,NA,NA,NA,NA,"eyeloss","FYB",NA,NA,NA,NA,NA,NA,NA
"OG0016897",NA,NA,NA,NA,NA,NA,NA,"eyeloss","CPA2",NA,NA,NA,NA,NA,NA,NA
"OG0016913",NA,NA,NA,NA,NA,NA,NA,"eyeloss","CSPP1",NA,NA,NA,NA,NA,NA,NA
"OG0017138",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"ZBTB17",NA,NA,NA,NA,NA,NA,NA
"OG0017168",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"OPHN1",NA,NA,NA,NA,NA,NA,NA
"OG0017207",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"HIPK2",NA,NA,NA,NA,NA,NA,NA
"OG0017265",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"LVRN",NA,NA,NA,NA,NA,NA,NA
"OG0017396",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"NOTCH2",NA,NA,NA,NA,NA,NA,NA
"OG0017398",NA,NA,NA,NA,NA,NA,NA,"eyeloss","GJA8",NA,NA,NA,NA,NA,NA,NA
"OG0017457",NA,NA,NA,NA,NA,NA,"pigmentation","eyeloss","PARD3",NA,NA,NA,NA,NA,NA,NA
"OG0017676",NA,NA,NA,NA,NA,NA,"pigmentation","eyeloss","SLC7A11",NA,NA,NA,NA,NA,NA,NA
"OG0017696",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"KRT9",NA,NA,NA,NA,NA,NA,NA
"OG0017740",NA,NA,NA,NA,NA,NA,NA,"eyeloss","PPFIA2",NA,NA,NA,NA,NA,NA,NA
"OG0017777",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"KRT14",NA,NA,NA,NA,NA,NA,NA
"OG0017853",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"SLC12A2",NA,NA,NA,NA,NA,NA,NA
"OG0017862",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"HTR2A",NA,NA,NA,NA,NA,NA,NA
"OG0017898",NA,NA,NA,NA,NA,NA,NA,"eyeloss","SLC44A3",NA,NA,NA,NA,NA,NA,NA
"OG0017954",NA,NA,NA,NA,NA,"contracted",NA,NA,"KIRREL3",NA,NA,NA,NA,NA,NA,NA
"OG0018023",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"PLXNB2",NA,NA,NA,NA,NA,NA,NA
"OG0018042",NA,NA,NA,NA,NA,"contracted",NA,NA,"KIF21A",NA,NA,NA,NA,NA,NA,NA
"OG0018418",NA,NA,NA,NA,NA,"contracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OG0018504",NA,NA,NA,NA,NA,"contracted",NA,"eyeloss","JMJD1C",NA,NA,NA,NA,NA,NA,NA
"OG0018540",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"RAPGEF2",NA,NA,NA,NA,NA,NA,NA
"OG0018565",NA,NA,NA,NA,NA,NA,NA,"eyeloss","SALL2",NA,NA,NA,NA,NA,NA,NA
"OG0018698",NA,NA,NA,NA,NA,"contracted",NA,NA,"TOP1MT",NA,NA,NA,NA,NA,NA,NA
"OG0018704",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"ATP1A1",NA,NA,NA,NA,NA,NA,NA
"OG0018803",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"ITGB1",NA,NA,NA,NA,NA,NA,NA
"OG0018868",NA,NA,NA,NA,NA,NA,NA,"eyeloss","ADAM32",NA,NA,NA,NA,NA,NA,NA
"OG0019046",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"ESCO2",NA,NA,NA,NA,NA,NA,NA
"OG0019351",NA,NA,NA,NA,NA,NA,"pigmentation","eyeloss","DCTN1",NA,NA,NA,NA,NA,NA,NA
"OG0019364",NA,NA,NA,NA,NA,NA,NA,"eyeloss","ELL2",NA,NA,NA,NA,NA,NA,NA
"OG0019372",NA,NA,NA,NA,NA,NA,"pigmentation","eyeloss","CEP290",NA,NA,NA,NA,NA,NA,NA
"OG0019395",NA,NA,NA,NA,NA,"contracted",NA,NA,"KCNIP3",NA,NA,NA,NA,NA,NA,NA
"OG0019405",NA,NA,NA,NA,NA,"contracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OG0019434",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"ADAMTS20",NA,NA,NA,NA,NA,NA,NA
"OG0019509",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"TRPM1",NA,NA,NA,NA,NA,NA,NA
"OG0019552",NA,NA,NA,NA,NA,NA,NA,"eyeloss","CYP4B1",NA,NA,NA,NA,NA,NA,NA
"OG0019553",NA,NA,NA,NA,NA,"contracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OG0019603",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"SCARB2",NA,NA,NA,NA,NA,NA,NA
"OG0019729",NA,NA,NA,NA,NA,"contracted",NA,NA,"FLT3",NA,NA,NA,NA,NA,NA,NA
"OG0019818",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"GGT1",NA,NA,NA,NA,NA,NA,NA
"OG0019831",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"LARP7",NA,NA,NA,NA,NA,NA,NA
"OG0019834",NA,NA,NA,NA,NA,NA,NA,"eyeloss","SIX3",NA,NA,NA,NA,NA,NA,NA
"OG0019882",NA,NA,NA,NA,NA,NA,NA,"eyeloss","MAP3K7",NA,NA,NA,NA,NA,NA,NA
"OG0019905",NA,NA,NA,NA,NA,NA,NA,"eyeloss","GRM3",NA,NA,NA,NA,NA,NA,NA
"OG0019945",NA,NA,NA,NA,NA,NA,NA,"eyeloss","AGAP1",NA,NA,NA,NA,NA,NA,NA
"OG0020019",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"USP43",NA,NA,NA,NA,NA,NA,NA
"OG0020039",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"TP63",NA,NA,NA,NA,NA,NA,NA
"OG0020654",NA,NA,NA,NA,NA,NA,NA,"eyeloss","AHRR",NA,NA,NA,NA,NA,NA,NA
"OG0020672",NA,NA,NA,NA,NA,NA,NA,"eyeloss","LAMA1",NA,NA,NA,NA,NA,NA,NA
"OG0020792",NA,NA,NA,NA,NA,NA,NA,"eyeloss","PDE6C",NA,NA,NA,NA,NA,NA,NA
"OG0020816",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"MMP17",NA,NA,NA,NA,NA,NA,NA
"OG0020817",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"SLC2A11",NA,NA,NA,NA,NA,NA,NA
"OG0020846",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"IMPDH1",NA,NA,NA,NA,NA,NA,NA
"OG0020860",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"STK11",NA,NA,NA,NA,NA,NA,NA
"OG0020915",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"SPAG9",NA,NA,NA,NA,NA,NA,NA
"OG0020948",NA,NA,NA,NA,NA,"contracted",NA,NA,"CYFIP1",NA,NA,NA,NA,NA,NA,NA
"OG0020980",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"FOXM1",NA,NA,NA,NA,NA,NA,NA
"OG0021034",NA,NA,NA,NA,NA,NA,NA,"eyeloss","PIEZO2",NA,NA,NA,NA,NA,NA,NA
"OG0021038",NA,NA,NA,NA,NA,"contracted","pigmentation",NA,"SPAG9",NA,NA,NA,NA,NA,NA,NA
"OG0021041",NA,NA,NA,NA,NA,NA,NA,"eyeloss","DOCK6",NA,NA,NA,NA,NA,NA,NA
"OG0021053",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"RAB1A",NA,NA,NA,NA,NA,NA,NA
"OG0021076",NA,NA,NA,NA,NA,NA,NA,"eyeloss","VWA8",NA,NA,NA,NA,NA,NA,NA
"OG0021135",NA,NA,NA,NA,NA,"contracted",NA,NA,"PPL",NA,NA,NA,NA,NA,NA,NA
"OG0021164",NA,NA,NA,NA,NA,NA,NA,"eyeloss","PROM2",NA,NA,NA,NA,NA,NA,NA
"OG0021171",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"AP3S2",NA,NA,NA,NA,NA,NA,NA
"OG0021431",NA,NA,NA,NA,NA,NA,NA,"eyeloss","BCOR",NA,NA,NA,NA,NA,NA,NA
"OG0021448",NA,NA,NA,NA,NA,"contracted",NA,NA,"THSD7B",NA,NA,NA,NA,NA,NA,NA
"OG0021461",NA,NA,NA,NA,NA,NA,NA,"eyeloss","GPSM2",NA,NA,NA,NA,NA,NA,NA
"OG0021466",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"SLC22A7",NA,NA,NA,NA,NA,NA,NA
"OG0022294",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"SLC22A7",NA,NA,NA,NA,NA,NA,NA
"OG0022370",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"GAS7",NA,NA,NA,NA,NA,NA,NA
"OG0022381",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"PKN2",NA,NA,NA,NA,NA,NA,NA
"OG0022431",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"GLI3",NA,NA,NA,NA,NA,NA,NA
"OG0022433",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"POLR1A",NA,NA,NA,NA,NA,NA,NA
"OG0022487",NA,NA,NA,NA,NA,NA,NA,"eyeloss","NODAL",NA,NA,NA,NA,NA,NA,NA
"OG0022518",NA,NA,NA,NA,NA,NA,NA,"eyeloss","DAG1",NA,NA,NA,NA,NA,NA,NA
"OG0022625",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"ADAMTS20",NA,NA,NA,NA,NA,NA,NA
"OG0022655",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"SLC2A11",NA,NA,NA,NA,NA,NA,NA
"OG0022669",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"MASP1",NA,NA,NA,NA,NA,NA,NA
"OG0022728",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"HES1",NA,NA,NA,NA,NA,NA,NA
"OG0022805",NA,NA,NA,NA,NA,NA,NA,"eyeloss","TBC1D32",NA,NA,NA,NA,NA,NA,NA
"OG0022806",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"GRM1",NA,NA,NA,NA,NA,NA,NA
"OG0022809",NA,NA,NA,NA,NA,"contracted",NA,NA,"BIRC6",NA,NA,NA,NA,NA,NA,NA
"OG0022814",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"GPR143",NA,NA,NA,NA,NA,NA,NA
"OG0022821",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"GPC3",NA,NA,NA,NA,NA,NA,NA
"OG0022822",NA,NA,NA,NA,NA,"contracted","pigmentation",NA,"KIF13A",NA,NA,NA,NA,NA,NA,NA
"OG0022849",NA,NA,NA,NA,NA,"contracted",NA,NA,"TRIM2",NA,NA,NA,NA,NA,NA,NA
"OG0022875",NA,NA,NA,NA,NA,NA,NA,"eyeloss","CDH23",NA,NA,NA,NA,NA,NA,NA
"OG0022987",NA,NA,NA,NA,NA,NA,"pigmentation","eyeloss","CDC42",NA,NA,NA,NA,NA,NA,NA
"OG0023004",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"PRKAR1A",NA,NA,NA,NA,NA,NA,NA
"OG0023076",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"ADCY5",NA,NA,NA,NA,NA,NA,NA
"OG0023089",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"USP13",NA,NA,NA,NA,NA,NA,NA
"OG0023115",NA,NA,NA,NA,NA,NA,"pigmentation","eyeloss","ALDH2",NA,NA,NA,NA,NA,NA,NA
"OG0023256",NA,NA,NA,NA,NA,"contracted",NA,NA,"MCOLN1",NA,NA,NA,NA,NA,NA,NA
"OG0023297",NA,NA,NA,NA,NA,NA,NA,"eyeloss","TMEM63B",NA,NA,NA,NA,NA,NA,NA
"OG0023300",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"FMN1",NA,NA,NA,NA,NA,NA,NA
"OG0023392",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"GGT1",NA,NA,NA,NA,NA,NA,NA
"OG0023460",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"GRM1",NA,NA,NA,NA,NA,NA,NA
"OG0023472",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"PRPS1",NA,NA,NA,NA,NA,NA,NA
"OG0023489",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"PCDH10",NA,NA,NA,NA,NA,NA,NA
"OG0023511",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"DIO2",NA,NA,NA,NA,NA,NA,NA
"OG0023512",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"WNT7A",NA,NA,NA,NA,NA,NA,NA
"OG0023513",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"TRPM1",NA,NA,NA,NA,NA,NA,NA
"OG0023547",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"ATG7",NA,NA,NA,NA,NA,NA,NA
"OG0023548",NA,NA,NA,NA,NA,NA,"pigmentation","eyeloss","FREM2",NA,NA,NA,NA,NA,NA,NA
"OG0023594",NA,NA,NA,NA,NA,NA,NA,"eyeloss","LRP5",NA,NA,NA,NA,NA,NA,NA
"OG0023600",NA,NA,NA,NA,NA,NA,NA,"eyeloss","NEDD4L",NA,NA,NA,NA,NA,NA,NA
"OG0023612",NA,NA,NA,NA,NA,NA,NA,"eyeloss","PCDH15",NA,NA,NA,NA,NA,NA,NA
"OG0023625",NA,NA,NA,NA,NA,NA,NA,"eyeloss","SPNS2",NA,NA,NA,NA,NA,NA,NA
"OG0023680",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"GNPTAB",NA,NA,NA,NA,NA,NA,NA
"OG0023689",NA,NA,NA,NA,NA,NA,NA,"eyeloss","NBAS",NA,NA,NA,NA,NA,NA,NA
"OG0023694",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"AFG3L2",NA,NA,NA,NA,NA,NA,NA
"OG0023699",NA,NA,NA,NA,NA,NA,NA,"eyeloss","TCF7",NA,NA,NA,NA,NA,NA,NA
"OG0024960",NA,NA,NA,NA,NA,NA,NA,"eyeloss","PPFIA2",NA,NA,NA,NA,NA,NA,NA
"OG0024961",NA,NA,NA,NA,NA,"contracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OG0024973",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"SLC22A7",NA,NA,NA,NA,NA,NA,NA
"OG0024987",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"MCM2",NA,NA,NA,NA,NA,NA,NA
"OG0025114",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"MYCBP2",NA,NA,NA,NA,NA,NA,NA
"OG0025122",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"KRT5",NA,NA,NA,NA,NA,NA,NA
"OG0025124",NA,NA,NA,NA,NA,NA,NA,"eyeloss","AGAP1",NA,NA,NA,NA,NA,NA,NA
"OG0025125",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"FSCN1",NA,NA,NA,NA,NA,NA,NA
"OG0025146",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"DHRSX",NA,NA,NA,NA,NA,NA,NA
"OG0025158",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"CORO1A",NA,NA,NA,NA,NA,NA,NA
"OG0025163",NA,NA,NA,NA,NA,NA,NA,"eyeloss","DHX40",NA,NA,NA,NA,NA,NA,NA
"OG0025180",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"KRT4",NA,NA,NA,NA,NA,NA,NA
"OG0025216",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"NR3C1",NA,NA,NA,NA,NA,NA,NA
"OG0025221",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"NPY",NA,NA,NA,NA,NA,NA,NA
"OG0025233",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"KRT4",NA,NA,NA,NA,NA,NA,NA
"OG0025234",NA,NA,NA,NA,NA,NA,"pigmentation","eyeloss","FREM2",NA,NA,NA,NA,NA,NA,NA
"OG0025240",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"SMARCA4",NA,NA,NA,NA,NA,NA,NA
"OG0025322",NA,NA,NA,NA,NA,NA,NA,"eyeloss","RPE65",NA,NA,NA,NA,NA,NA,NA
"OG0025328",NA,NA,NA,NA,NA,NA,NA,"eyeloss","LAMA1",NA,NA,NA,NA,NA,NA,NA
"OG0025331",NA,NA,NA,NA,NA,NA,NA,"eyeloss","RAB3GAP1",NA,NA,NA,NA,NA,NA,NA
"OG0025336",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"GGT1",NA,NA,NA,NA,NA,NA,NA
"OG0025341",NA,NA,NA,NA,NA,NA,"pigmentation","eyeloss","ABCB6",NA,NA,NA,NA,NA,NA,NA
"OG0025356",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"ETS1",NA,NA,NA,NA,NA,NA,NA
"OG0025542",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"NNT",NA,NA,NA,NA,NA,NA,NA
"OG0025599",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"INPP5B",NA,NA,NA,NA,NA,NA,NA
"OG0025628",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"ATP6AP2",NA,NA,NA,NA,NA,NA,NA
"OG0025741",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"AMBRA1",NA,NA,NA,NA,NA,NA,NA
"OG0025806",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"RAB3A",NA,NA,NA,NA,NA,NA,NA
"OG0025809",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"SLC12A2",NA,NA,NA,NA,NA,NA,NA
"OG0025847",NA,NA,NA,NA,NA,NA,NA,"eyeloss","SLC25A24",NA,NA,NA,NA,NA,NA,NA
"OG0025856",NA,NA,NA,NA,NA,NA,NA,"eyeloss","TRRAP",NA,NA,NA,NA,NA,NA,NA
"OG0025934",NA,NA,NA,NA,NA,NA,NA,"eyeloss","RNF157",NA,NA,NA,NA,NA,NA,NA
"OG0025962",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"MYCBP2",NA,NA,NA,NA,NA,NA,NA
"OG0026086",NA,NA,NA,NA,NA,NA,NA,"eyeloss","MYO7A",NA,NA,NA,NA,NA,NA,NA
"OG0026108",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"SGSM2",NA,NA,NA,NA,NA,NA,NA
"OG0026249",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"SLC7A5",NA,NA,NA,NA,NA,NA,NA
"OG0026298",NA,NA,NA,NA,NA,NA,"pigmentation","eyeloss","RAF1",NA,NA,NA,NA,NA,NA,NA
"OG0026301",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"FANCD2",NA,NA,NA,NA,NA,NA,NA
"OG0026327",NA,NA,NA,NA,NA,NA,NA,"eyeloss","NCOA3",NA,NA,NA,NA,NA,NA,NA
"OG0026598",NA,NA,NA,NA,NA,NA,NA,"eyeloss","POMGNT1",NA,NA,NA,NA,NA,NA,NA
"OG0026739",NA,NA,NA,NA,NA,NA,"pigmentation","eyeloss","DCTN1",NA,NA,NA,NA,NA,NA,NA
"OG0026799",NA,NA,NA,NA,NA,NA,"pigmentation","eyeloss","ZIC2",NA,NA,NA,NA,NA,NA,NA
"OG0026819",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"MEF2C",NA,NA,NA,NA,NA,NA,NA
"OG0026875",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"KRT9",NA,NA,NA,NA,NA,NA,NA
"OG0026963",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"HES1",NA,NA,NA,NA,NA,NA,NA
"OG0026967",NA,NA,NA,NA,NA,NA,"pigmentation","eyeloss","SIX6",NA,NA,NA,NA,NA,NA,NA
"OG0026985",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"HOXA13",NA,NA,NA,NA,NA,NA,NA
"OG0027019",NA,NA,NA,NA,NA,NA,"pigmentation","eyeloss","SHH",NA,NA,NA,NA,NA,NA,NA
"OG0027098",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"USF2",NA,NA,NA,NA,NA,NA,NA
"OG0027103",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"GPER1",NA,NA,NA,NA,NA,NA,NA
"OG0027110",NA,NA,NA,NA,NA,NA,NA,"eyeloss","VPS37D",NA,NA,NA,NA,NA,NA,NA
"OG0027146",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"GGT1",NA,NA,NA,NA,NA,NA,NA
"OG0027150",NA,NA,NA,NA,NA,NA,NA,"eyeloss","PCDH15",NA,NA,NA,NA,NA,NA,NA
"OG0027160",NA,NA,NA,NA,NA,NA,"pigmentation","eyeloss","PTCH1",NA,NA,NA,NA,NA,NA,NA
"OG0027207",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"TBC1D10B",NA,NA,NA,NA,NA,NA,NA
"OG0027211",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"SIK2",NA,NA,NA,NA,NA,NA,NA
"OG0027232",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"FIG4",NA,NA,NA,NA,NA,NA,NA
"OG0027288",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"MYO5A",NA,NA,NA,NA,NA,NA,NA
"OG0027353",NA,NA,NA,NA,NA,NA,NA,"eyeloss","EDDM3B",NA,NA,NA,NA,NA,NA,NA
"OG0027416",NA,NA,NA,NA,NA,NA,"pigmentation","eyeloss","MYO10",NA,NA,NA,NA,NA,NA,NA
"OG0027446",NA,NA,NA,NA,NA,NA,NA,"eyeloss","AHSA2",NA,NA,NA,NA,NA,NA,NA
"OG0027499",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"TRPM1",NA,NA,NA,NA,NA,NA,NA
"OG0027514",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"NF1",NA,NA,NA,NA,NA,NA,NA
"OG0027554",NA,NA,NA,NA,NA,NA,"pigmentation","eyeloss","TENM3",NA,NA,NA,NA,NA,NA,NA
"OG0027570",NA,NA,NA,NA,NA,NA,"pigmentation","eyeloss","PXDN",NA,NA,NA,NA,NA,NA,NA
"OG0027582",NA,NA,NA,NA,NA,NA,NA,"eyeloss","RAB3GAP1",NA,NA,NA,NA,NA,NA,NA
"OG0027608",NA,NA,NA,NA,NA,NA,NA,"eyeloss","FBP2",NA,NA,NA,NA,NA,NA,NA
"OG0027609",NA,NA,NA,NA,NA,NA,NA,"eyeloss","BMP2K",NA,NA,NA,NA,NA,NA,NA
"OG0027611",NA,NA,NA,NA,NA,NA,"pigmentation","eyeloss","TENM3",NA,NA,NA,NA,NA,NA,NA
"OG0027627",NA,NA,NA,NA,NA,NA,NA,"eyeloss","RHBDF1",NA,NA,NA,NA,NA,NA,NA
"OG0027666",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"MYH9",NA,NA,NA,NA,NA,NA,NA
"OG0027688",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"AFG3L2",NA,NA,NA,NA,NA,NA,NA
"OG0027700",NA,NA,NA,NA,NA,NA,NA,"eyeloss","BMP7",NA,NA,NA,NA,NA,NA,NA
"OG0027741",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"SOX5",NA,NA,NA,NA,NA,NA,NA
"OG0027743",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"SGPL1",NA,NA,NA,NA,NA,NA,NA
"OG0027750",NA,NA,NA,NA,NA,NA,NA,"eyeloss","SLC25A24",NA,NA,NA,NA,NA,NA,NA
"OG0027751",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"MYC",NA,NA,NA,NA,NA,NA,NA
"OG0027808",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"GNAQ",NA,NA,NA,NA,NA,NA,NA
"OG0027830",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"RADIL",NA,NA,NA,NA,NA,NA,NA
